WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,Acetate Flow,Final TP influent,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total air,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL2,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,VSS Effluent,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,Effluent Flow ANA Reactor,Effluent Flow 1st ANX Reactor,MLSS 1st ANX Reactor,MLVSS 1st ANX Reactor,Soluble BOD 1st ANX Reactor Effluent,Total BOD 1st ANX Reactor Effluent,MLSS 1st AER Reactor,MLVSS 1st AER Reactor,Soluble BOD 1st AER Reactor Effluent,Total BOD 1st AER Reactor Effluent,Effluent Flow 2nd ANX Reactor,MLSS 2nd ANX Reactor,MLVSS 2nd ANX Reactor,Soluble BOD 2nd ANX Reactor,Total BOD 2nd ANX Reactor,MLSS 2nd AER Reactor,MLVSS 2nd AER Reactor,Soluble BOD 2nd AER Reactor,Total BOD 2nd AER Reactor
113562.354,3915.965326,117478.3193,30.8398469,46.31565818,705.5824645,23.77479764,29.81,,0.385772,0.160615,0.482953,39.716,3.83702,47872.8,49127,1367909.358,615.852,31694.3,1852.41,3.07929,1597.29,2365.64,20766.9,40000,117478,0.0479685,0.0881886,84916.3,3778.07,145820,7.89E-06,174239,574239,6281.92,1971.85,1.76593,1137.64,6445.97,1934.39,3.5454,1096.48,174239,6416.84,1926.19,0.443356,1085.77,6424.59,1918.74,2.18425,1079.18
113562.354,62087.16037,175649.5144,31.3135361,40.51432964,520.4369538,45.35664496,20.25,,0.0283808,0.0960457,8.07297,46.3943,4.24092,39345.4,34302.6,1391857.256,920.934,31928,2206.01,2.98757,0.29949,1968.11,17429.2,40000,175675,0.0413562,7.62812,93398.4,2282.33,111577,1.00E-06,232436,632436,3703.72,1702.08,2.03216,1109.04,3846.77,1665.87,3.88218,1068.54,232436,3822.62,1661.27,0.628428,1060.96,3841.83,1654.25,2.15698,1054.5
113562.354,90829.02683,204391.3808,37.24565202,22.72436597,739.0598935,40.95494408,20.69,,1.00E-06,0.141484,0.646016,57.2615,4.63002,63389.9,78161.9,1477053.134,1071.53,33898.5,2324.86,3.18561,1637.71,3004.77,26012.6,40000,204402,0.0487426,0.0866495,81140.6,3004.74,139517,1.00E-06,261163,661163,5489.37,2000.96,2.1647,1292.41,5673.8,1960.11,4.33651,1246.27,261163,5646.54,1957.12,0.509875,1239.63,5659.37,1949.7,2.39263,1232.96
113562.354,88980.05673,202542.4107,29.58039006,32.64700797,539.990456,37.61103384,16.59,,1.00E-06,0.115515,0.570961,51.4574,4.42362,51007.8,54816.6,1254118.313,1061.84,28812.3,1943.79,3.0789,1841.63,2502.63,21903.6,40000,202555,0.0372135,0.0714712,76887.2,3474.96,133237,1.00E-06,259316,659316,4472.43,1530.26,2.24089,1002.24,4632.63,1496.97,4.39155,965.326,259316,4613.39,1494.41,0.687508,959.168,4620.61,1488.54,2.38229,954.126
84576.95906,0,84576.95906,20.43838946,47.88521805,498.7995991,9.219782256,20.44,,0.929101,0.0802998,0.382353,27.7023,3.54885,23461.1,13448.7,668219.9769,443.358,15673.5,713.976,2.90665,0.72412,1222.11,11004.5,40000,84574,0.0198201,0.116819,93719.1,3453.39,138688,2.72E-05,141335,541335,3151,815.665,2.13561,465.098,3219.52,801.342,3.33775,450.27,141335,3213.39,794.906,1.17301,441.763,3211.99,792.803,1.96063,440.384
82161.65334,0,82161.65334,34.98785791,38.28885348,628.3880677,32.99371306,34.99,,0.165469,0.0877569,17.8372,34.346,3.31188,22913.6,14709.5,1087548.515,430.818,25136.9,1534.22,2.68337,0.107724,1278.93,11501.4,40000,82181.9,0.0405366,17.5122,91139.5,2003.95,110362,2.18E-06,138943,538943,3409.42,1670.19,1.40801,1019.02,3530.53,1636.22,3.33916,981.585,138943,3493.26,1629.75,0.346991,972.816,3510.28,1621.47,2.06316,965.23
113562.354,73731.97903,187294.333,26.27881297,20.60743745,650.2199905,14.95519838,15.93,,1.82E-06,0.109169,0.571095,52.4417,4.25566,46535.2,45298.5,996176.2569,981.804,22921.9,1508.4,3.04005,2230.66,2269.19,19962.4,40000,187287,0.0321604,0.0608251,70705.3,3469.92,130057,1.00E-06,244048,644048,4251.88,1319.27,2.55298,800.397,4374.61,1293.89,4.25387,772.118,244048,4363.45,1290.97,0.744285,765.641,4366.75,1286.42,2.26454,761.963
113562.354,92920.19558,206482.5496,26.27411404,40.22104498,643.1561778,15.70464981,14.45,,0.0161243,0.105263,0.562395,55.0712,4.78764,49547,48243.2,1044807.247,1082.39,24069.6,1553.33,3.12497,1532.13,2343.7,20584.2,40000,206475,0.0307994,0.0313193,76734.3,3372.45,126416,1.00E-06,263236,663236,4099.89,1264.25,2.77597,772.842,4217.82,1239.67,4.36167,745.772,263236,4211.29,1236.13,0.972404,738.795,4210.52,1231.97,2.5742,735.703
104545.176,0,104545.176,36.71067622,30.91725865,732.5041844,36.75685826,36.71,,1.00E-06,0.125731,14.1954,39.5835,3.44004,36004.5,29714.4,1366871.195,548.149,31428.1,2093.15,2.95831,94.1832,1828.94,16246.8,40000,104564,0.0554954,13.814,95617.5,1979.47,128854,1.00E-06,161325,561325,4891.93,2279.89,1.41584,1364.99,5049.21,2236.5,3.46348,1316.09,161325,5002.84,2230.18,0.276596,1307.39,5029.26,2219.81,2.0694,1297.37
78546.48676,0,78546.48676,27.10728559,25.72860932,600.8627732,15.90066883,27.11,,0.128829,0.10558,0.409297,32.9309,2.98972,25458,18081.7,739465.4811,411.77,17151.6,983.106,2.72753,2960.64,1420.22,12731.6,40000,78548.2,0.0278706,0.0876422,64772.1,3762.63,147602,3.15E-06,135309,535309,4120.15,1147.63,1.58629,676.089,4232.58,1124.5,3.58101,651.667,135309,4217.08,1120.23,0.398224,644.565,4223.18,1114.82,2.04426,640.258
105734.263,0,105734.263,27.76591707,39.39950193,529.4613789,30.59299776,27.77,,0.262056,0.134365,0.378074,29.646,3.16124,37041.5,33217.4,1187459.73,554.345,27526.2,1595.15,2.95338,1700.19,1936.04,17157.4,40000,105745,0.0400825,0.0879055,83320.1,3888.63,149576,4.90E-06,162506,562506,5236.64,1651.32,1.57844,998.803,5393.51,1616.92,3.59434,961.35,162506,5366.14,1610.47,0.420432,952.254,5374.59,1603.3,2.2366,946.048
104719.5099,0,104719.5099,18.52247773,15.68345321,549.1876342,0.647553674,18.52,,0.484001,0.0839587,0.386892,30.0586,3.08202,25236.6,16844,606611.1669,548.898,14133.6,742.977,2.73093,3027.07,1369.98,12295.1,40000,104706,0.0208036,0.0958704,61564.7,3543.88,138959,1.60E-05,161467,561467,3295.09,852.547,2.44216,462.094,3362.21,839.334,3.50077,447.884,161467,3358.55,834.475,0.98903,440.453,3358.35,832.144,1.84053,438.811
89010.27371,0,89010.27371,25.76275233,27.5782375,490.5311361,23.95822536,25.76,,0.119104,0.106316,0.33744,27.6411,2.79974,26795.6,20186.7,864166.3782,466.661,20046.9,1145.98,2.74921,2767.45,1501.99,13440,40000,89019.2,0.0300105,0.0709773,68776,3836.79,150615,2.41E-06,145780,545780,4136.29,1237.53,1.54266,760.695,4263.76,1210.8,3.63954,732.11,145780,4246.82,1206.38,0.419084,724.84,4252.65,1200.42,2.2051,719.992
113562.354,67190.62081,180752.9748,21.81425045,27.14394197,513.1382902,15.29564995,13.71,,0.0143432,0.0889766,0.483401,47.4743,4.0321,37832.8,31539.1,852446.4657,947.534,19661.6,1243.86,2.97321,2176.11,1885.44,16727.7,40000,180749,0.0255817,0.028486,68337.5,3401.02,130143,1.00E-06,237510,637510,3461.67,1050.64,2.55909,648.437,3564.96,1029.84,4.27717,625.749,237510,3560.16,1026.96,0.947925,619.403,3559.06,1023.27,2.4662,616.762
113562.354,392.7381315,113955.0921,30.53950997,43.83961077,488.8856848,46.25848433,30.43,,0.403204,0.105488,11.3532,27.6545,3.29751,31313.2,24936.9,1464691.811,597.536,33935.7,1984.51,2.85916,0.159985,1672.56,14909.4,40000,113985,0.0467761,11.0934,94802.3,2220.03,129494,4.80E-06,170746,570746,4088.69,1928,1.55867,1207.46,4235.5,1888.01,3.37161,1162.95,170746,4202.37,1879.24,0.493193,1151.85,4219.52,1871.04,2.13299,1144.28
78286.41985,0,78286.41985,31.03884148,16.13874746,748.6031081,13.62453389,31.04,,0.052045,0.1288,0.540633,40.2093,3.33183,30173.9,23750.9,816286.0786,410.383,18870.7,1147.96,2.79645,3048.58,1631.56,14557.2,40000,78283.7,0.0340711,0.141078,65330.1,3850.66,146089,1.34E-06,135045,535045,5037.75,1400.41,1.52718,790.947,5163.71,1373.97,3.55264,762.705,135045,5138.38,1369.35,0.321806,755.352,5152,1362.84,1.95962,749.795
76299.30639,0,76299.30639,12.3038689,27.82242938,497.260303,0,12.3,,1.02659,0.0364493,0.813476,27.6004,3.61609,13286.4,5684,332081.1249,399.939,7719.62,424.362,2.41892,2117.86,790.636,7189.13,40000,76291.4,0.00897496,0.557537,57548.4,2309.97,110367,4.87E-05,133052,533052,1438.89,367.542,2.9608,210.775,1461.43,362.552,3.30993,205.406,133052,1458.72,359.745,1.75601,201.017,1457.97,358.998,1.95278,200.451
99198.02713,0,99198.02713,34.36630451,34.18356805,726.6346045,28.78109533,34.37,,0.0076382,0.103553,17.3166,39.1779,3.41707,29537.6,21369.8,1188653.251,520.091,27364.8,1785.82,2.8255,0.341632,1546.14,13821.4,40000,99211.3,0.0478413,16.9416,94883.7,1903.46,109158,1.00E-06,155972,555972,4032.5,1965.37,1.53718,1160.88,4161.03,1928.59,3.44873,1119.68,155972,4121.21,1922.52,0.312968,1111.15,4142.12,1913.65,1.99568,1102.8
113562.354,79021.5562,192583.9102,12.63085022,35.13298442,650.7401275,0,7.45,,0.129658,0.0675089,0.530436,53.6269,4.56697,34558.8,22576,731849.8622,1009.49,16822.6,1125.34,3.05642,299.602,1589.95,14199.2,40000,192568,0.0232565,0.023183,81374,2046.28,89102.9,2.64E-06,249329,649329,2650.79,951.295,3.22213,540.424,2705.79,936.474,4.29139,523.778,249329,2701.96,932.953,1.39033,517.092,2700.36,930.26,2.60284,515.295
113562.354,46232.85312,159795.2071,18.08979885,24.73221125,474.6065484,7.370988907,12.86,,0.246198,0.0753468,0.430475,41.8795,3.78995,30468.8,21630.3,693810.5866,837.644,16061,954.062,2.8834,2411.01,1555.7,13903.9,40000,159787,0.0201194,0.0315715,64017.3,3352.36,130813,5.88E-06,216548,616548,2943.35,825.844,2.72441,489.39,3018.59,810.952,3.98171,473.218,216548,3015.32,807.25,1.2855,466.59,3013.87,804.775,2.35624,464.923
113562.354,81659.58399,195221.938,16.5463266,17.722571,533.3504422,0,9.63,,0.117506,0.0677036,0.520529,50.3779,4.42027,33349.2,22943.9,622046.4491,1023.32,14278.5,976.613,2.98309,2035.16,1603.09,14312.3,40000,195206,0.0178453,0.0411517,62683.2,2956.61,116151,3.07E-06,251967,651967,2653.44,730.444,3.31271,417.438,2710.86,718.682,4.22693,404.346,251967,2708.85,715.684,1.73573,398.547,2708.15,713.812,2.4848,397.186
100792.1253,0,100792.1253,23.30815084,16.7657883,697.3274481,0.184200453,23.31,,0.277368,0.111729,0.475944,37.4446,3.25209,31315.3,24135.8,722192.4944,528.293,16752.4,958.702,2.82379,3041.34,1644.97,14672.5,40000,100776,0.0288307,0.1061,64344,3686.42,139671,8.65E-06,157537,557537,4384.47,1180.97,2.14396,626.63,4475.9,1162.28,3.50013,606.358,157537,4465.82,1157.15,0.597285,598.44,4469.15,1153.23,1.81634,595.37
113562.354,611.5470624,114173.9011,13.16767772,16.85861994,483.4525649,0,13.1,,0.754328,0.0628503,0.355501,27.1909,3.33116,21666.3,12559.7,573222.2199,598.467,13359.9,697.844,2.67873,2247.34,1180.47,10639.6,40000,114162,0.0175146,0.0997352,66350.4,2975.1,123234,2.29E-05,170923,570923,2471.19,717.202,2.81895,391.274,2518.77,706.852,3.48169,379.819,170923,2514.87,702.115,1.44612,372.888,2514.01,700.586,1.94932,371.76
113562.354,9585.530801,123147.8848,20.44133877,28.93245776,749.6064087,0,18.85,,0.194846,0.112591,0.489515,43.2254,3.56965,36506.9,29634.1,862872.5475,645.477,19960.2,1200.95,2.92336,2162.24,1826.41,16225.3,40000,123130,0.0344915,0.0671806,74361.3,3214.41,124202,4.82E-06,179891,579891,4416.23,1411.69,2.26864,759.512,4512.65,1389.44,3.63564,734.696,179891,4501.15,1384.24,0.5806,726.529,4503.64,1379.66,1.98665,722.819
113562.354,47392.36496,160954.719,15.15782513,26.64522246,604.6705421,0,10.69,,0.222542,0.0740478,0.476836,46.644,3.96531,31512.6,21268.2,687842.7771,843.685,15880.3,988.407,2.92989,1565.01,1542.39,13789.1,40000,160939,0.0227144,0.0318221,71875.8,2707.42,109894,5.31E-06,217700,617700,2905.07,929.55,2.91306,519.873,2967.23,915.045,3.97105,503.683,217700,2963.26,911.21,1.1869,496.832,2961.91,908.577,2.28993,495.009
104267.6186,0,104267.6186,34.38884345,14.63099108,552.0058434,47.67678708,34.39,,1.00E-06,0.119502,10.1985,30.6749,3.04074,33477.1,27483.8,1385417.053,546.755,31883.3,2092.77,2.93081,198.759,1757.56,15637.5,40000,104298,0.0514494,9.90659,93743.1,2191.31,143593,1.00E-06,161059,561059,4628.19,2118.52,1.31357,1327.86,4798.2,2074.33,3.47397,1278.32,161059,4753.23,2068.4,0.295633,1270.02,4780.09,2057.98,2.15746,1259.99
109096.827,0,109096.827,24.44372831,45.55209016,497.6080426,24.51338172,24.44,,0.561626,0.120363,0.299589,28.5233,3.35813,35248.9,29011.6,1109387.056,571.947,25901.5,1305.19,2.9979,906.424,1806.73,16057.5,40000,109103,0.0346967,0.0278546,91139.2,3852.55,145653,1.13E-05,165864,565864,4697.16,1429.41,1.78901,853.466,4828.11,1400.89,3.57247,822.846,165864,4817.71,1393.11,0.641306,812.441,4814.53,1387.87,2.57785,808.645
113562.354,17044.5983,130606.9523,34.15910929,48.99064019,469.4387937,60.11924821,29.7,,0.350994,0.127031,6.18894,33.3413,3.74101,40775.1,37940.7,1718943.615,684.881,39716.1,2439.4,3.04458,3.56022,2072.23,18309.1,40000,130646,0.0525161,5.86979,95082.1,2302.92,149031,4.17E-06,187407,587407,4916.23,2165.8,1.47437,1391.02,5094.21,2118.73,3.42046,1338.61,187407,5058.7,2110.02,0.473055,1327.65,5081.24,2100.64,2.20774,1318.79
113562.354,13712.2617,127274.6157,25.11242523,27.39783827,472.2204114,30.43691343,22.41,,0.0583839,0.117628,0.397428,32.2921,3.09848,36047.1,32763.3,1099785.471,667.265,25414.8,1556.42,2.88134,2483.87,1922.47,17042.3,40000,127286,0.0358944,0.0840626,73640.6,3843.56,146462,1.02E-06,184047,584047,4570.39,1478.27,1.74961,923.332,4720.25,1446.55,3.82199,888.559,184047,4696.7,1442.23,0.473022,881.183,4705.11,1435.78,2.22037,875.643
113562.354,38326.38524,151888.7392,31.83501487,40.18937281,741.7271139,23.09389873,23.8,,0.0507067,0.147514,0.601533,49.7308,4.16309,52632.4,57406.8,1313928.115,796.226,30266.9,1955.97,3.09581,1952.91,2562.76,22400.4,40000,151886,0.0451425,0.11006,79816.7,3626.79,139095,1.00E-06,208647,608647,5754.97,1854.01,2.04091,1103.82,5917.69,1817.91,3.84984,1063.61,208647,5888.47,1812.75,0.465844,1055.42,5900.56,1805.7,2.16188,1049.13
113562.354,936.5462538,114498.9003,25.59962727,43.33429727,653.8154447,12.36014971,25.39,,0.499643,0.134327,0.396384,36.2426,3.62379,40164,35985.5,1085891.368,600.191,25282.6,1347.88,3.0052,1765.26,2016.9,17842,40000,114491,0.0376267,0.0411771,81875.5,3828.05,141877,1.18E-05,171252,571252,5259.88,1545.34,1.99963,865.973,5385.87,1517.9,3.51863,836.122,171252,5374.4,1510.19,0.608845,825.796,5373.1,1505.07,2.25935,821.797
89447.17279,0,89447.17279,36.85329312,45.1457962,719.1425096,32.95273786,36.85,,0.336,0.104646,18.0462,38.8514,3.70393,28072.6,19837.8,1265642.907,468.999,29283.5,1755.22,2.80463,0.110738,1488.73,13325.3,40000,89465.2,0.047491,17.6745,92789.5,1916.69,113141,4.54E-06,146226,546226,4079.58,1954.06,1.47682,1155.07,4207.68,1916.7,3.28671,1113.64,146226,4168.58,1908.28,0.368145,1103.07,4185.85,1899.64,2.03265,1095.05
111150.2012,0,111150.2012,36.63066738,16.92382662,711.4126124,41.05960579,36.63,,1.40E-06,0.135436,11.9622,38.5744,3.40593,39803.7,35362,1472701.084,582.788,33850.4,2266.23,3.01246,264.356,1998.95,17690.3,40000,111171,0.0586157,11.5898,95236.7,2018.95,137269,1.00E-06,167932,567932,5266.14,2408.24,1.41446,1454.7,5436.6,2361.91,3.47904,1402.3,167932,5388.94,2355.45,0.276532,1393.47,5417.46,2344.63,2.0988,1382.93
109692.8855,0,109692.8855,25.43051347,36.58376763,690.9529282,7.525044451,25.43,,0.306785,0.130891,0.443722,37.4121,3.40834,37744.4,33100.3,956334.9968,574.976,22193.6,1259.63,2.92973,2486.17,1932.55,17127.8,40000,109681,0.0359859,0.0738802,73311.1,3811.01,141726,7.81E-06,166442,566442,5127.24,1476.26,1.99865,812.071,5246.77,1450.82,3.52818,784.23,166442,5232.51,1444.58,0.524096,775.239,5235.65,1439.44,2.01548,771.03
113562.354,75766.08658,189328.4406,18.73268393,28.44666781,584.307302,0,11.24,,0.101789,0.0776342,0.531328,50.842,4.3024,36163.2,27113.5,676881.4253,992.416,15561,1038.89,2.99116,2197.59,1745.44,15533.9,40000,189311,0.02065,0.043574,63929,3120.72,120617,2.62E-06,246072,646072,3041.07,845.268,3.15705,480.988,3108.69,831.441,4.17842,465.567,246072,3105.92,828.32,1.41709,459.406,3105.37,826.002,2.34621,457.725
99449.58508,0,99449.58508,34.61802225,33.89821337,465.3474547,54.34111266,34.62,,1.07E-06,0.118985,8.14805,26.437,2.92436,32187.3,26123.9,1420560.888,521.535,32728.6,2109.34,2.93466,120.052,1712.67,15253.3,40000,99486.8,0.0502495,7.89869,94058.4,2295.54,153335,1.00E-06,156248,556248,4598.67,2072.52,1.19685,1326.89,4777.93,2026.92,3.44022,1276.01,156248,4731.9,2020.74,0.303952,1267.59,4759.4,2009.98,2.22724,1257.26
80143.16027,0,80143.16027,24.52574657,24.13540043,660.3104786,5.765258941,24.53,,0.229201,0.0973157,0.444992,35.6277,3.09231,24611.6,16484.7,612309.6492,420.09,14222.4,793.927,2.71576,3092.2,1355.06,12165.3,40000,80135.4,0.0240453,0.0953841,61286.2,3628.37,142313,7.18E-06,136896,536896,3812.76,987.352,1.87805,547.854,3899.29,970.01,3.53056,529.722,136896,3889.86,965.7,0.513999,522.587,3892.63,961.811,1.84791,519.712
113562.354,18077.76308,131640.1171,33.30047269,35.24943519,584.0524061,44.92281787,28.73,,0.000440836,0.115537,9.6915,38.4937,3.50898,38003,33042.7,1438445.356,690.225,33063.2,2213.34,2.98309,2.22463,1930.83,17113.2,40000,131666,0.0501169,9.3221,95493.6,2173.23,130689,1.00E-06,188427,588427,4473.53,2061.58,1.62129,1292.79,4634.74,2019.36,3.59975,1245.22,188427,4597.1,2013.84,0.373363,1237.05,4621.49,2004.67,2.10623,1228.33
113562.354,59730.93653,173293.2905,34.85777398,23.79123418,501.0210104,58.96930477,22.84,,1.00E-06,0.12008,3.88852,45.3885,3.96226,47310,48056.5,1532733.932,908.634,35102,2486.88,3.10019,393.225,2339.04,20545.4,40000,173329,0.048766,3.44997,90487.7,2374.15,143065,1.00E-06,230090,630090,4625.09,2006.97,1.69874,1338.5,4809.05,1963.13,3.86207,1288.99,230090,4776.87,1959.43,0.45388,1282.25,4803.21,1950.64,2.19498,1273.91
91873.67313,0,91873.67313,14.36498775,34.66039868,678.7508054,0,14.36,,0.406531,0.0738745,0.389734,36.7601,3.31794,22963.4,12911.8,603150.812,481.562,14030.1,761.615,2.76418,1011.41,1197.13,10785.6,40000,91861.7,0.0239595,0.0389424,79669.1,2510.01,107344,1.14E-05,148623,548623,2907.2,980.92,2.24248,523.414,2962.33,966.503,3.58022,508.071,148623,2956.59,961.438,0.756236,500.244,2954.98,958.38,1.99696,498.212
113562.354,76526.26154,190088.6155,14.79855053,35.20891255,476.1193217,0,8.84,,0.403592,0.0601348,0.511551,48.0269,4.87699,30499.9,18849.5,605874.0137,996.417,13932.9,925.599,3.01372,1325.96,1450.55,12994.7,40000,190074,0.0152237,0.057929,68501.8,2879.94,114678,1.12E-05,246835,646835,2360.44,623.398,3.51168,351.509,2407.7,613.804,4.00478,340.727,246835,2405.97,610.165,2.20736,335.008,2405.39,608.947,2.57217,334.005
101600.2903,0,101600.2903,38.70057492,42.724177,646.4241067,49.84062202,38.7,,0.128241,0.138503,10.6195,35.4038,3.52294,38333.1,33461.7,1586597.74,532.774,36575.8,2334.04,3.02235,127.84,1943.3,17219,40000,101631,0.0583297,10.2783,95273.6,2080.37,146750,1.66E-06,158392,558392,5382.15,2401.44,1.30856,1466.2,5561.42,2352.47,3.3443,1411.39,158392,5512.26,2344.45,0.296666,1401.37,5540.12,2333.19,2.15789,1390.45
113562.354,1030.715294,114593.0693,29.39933164,25.64928285,618.1095447,28.56600981,29.13,,0.000540737,0.14726,0.471246,34.3629,3.14478,41929.5,41605.8,1232071.812,600.762,28405,1810.42,2.95632,2440.65,2172.41,19151.9,40000,114600,0.0457882,0.131829,75553.6,3666.87,151023,1.00E-06,171361,571361,5741.09,1882.54,1.59962,1124.37,5910.34,1845.06,3.73577,1082.86,171361,5871.98,1839.83,0.338221,1074.76,5890.39,1831.53,2.14983,1067.19
113562.354,43213.7664,156776.1204,13.17266297,22.23318287,639.7832326,0,9.54,,0.20535,0.0719176,0.473949,47.1624,3.9406,30767,19885.6,711213.8127,821.782,16420.4,1021.46,2.93267,949.711,1490.55,13341.1,40000,156761,0.0246435,0.0261895,78210,2312.01,98325.6,4.47E-06,213522,613522,2823.21,1008.18,2.84325,562.269,2882.85,992.672,3.99558,544.915,213522,2878.35,988.721,1.06445,537.828,2876.7,985.74,2.35125,535.804
92829.34537,0,92829.34537,14.89900372,28.37126463,589.1438631,0,14.9,,0.466137,0.067245,0.370949,32.0948,3.12677,20822.1,11630.9,526078.2579,486.575,12253.3,648.282,2.66466,2107.47,1135.41,10243.8,40000,92818,0.0191326,0.0645202,67001.2,2829.09,118921,1.50E-05,149579,549579,2644.97,783.589,2.39847,424.387,2695.21,771.985,3.53899,412.121,149579,2690.84,767.514,0.969936,405.047,2689.8,765.304,1.8698,403.609
113562.354,2898.90055,116461.2546,28.67842328,16.98898297,497.917962,39.23636019,27.96,,0.0126887,0.0931336,12.1005,29.0983,2.94699,28532.2,21322.5,1226105.43,610.644,28232.7,1836.4,2.8002,0.904437,1544.39,13806.4,40000,116485,0.0425619,11.8272,95321.8,2212.5,119775,1.00E-06,173246,573246,3600.34,1752.29,1.6093,1104.31,3738.87,1715.84,3.56264,1063.49,173246,3705.08,1710.68,0.397688,1055.64,3725.35,1702.48,2.07875,1048.01
113562.354,34496.87464,148059.2286,12.33223009,22.5656661,674.718386,0,9.46,,0.205497,0.0738545,0.466952,46.6896,3.85879,30479.4,19483.1,742471.67,776.087,17154.7,1053.73,2.92595,646.425,1475.13,13207.7,40000,148044,0.0270695,0.0245287,82540.2,2118.71,92900.4,4.27E-06,204805,604805,2900.17,1107.27,2.71184,612.933,2961.16,1090.4,3.95324,594.038,204805,2955.99,1086.17,0.916724,586.616,2954.18,1082.78,2.3641,584.303
113562.354,83389.49935,196951.8534,37.79557883,33.89365624,651.7389785,52.19412249,21.79,,1.00E-06,0.14154,0.599408,54.0591,4.50844,61440.9,74434,1583220.242,1032.59,36367.9,2459.11,3.19533,1189.32,2929.86,25405.3,40000,196975,0.0508436,0.0735966,84805.6,2823.17,145521,1.00E-06,253736,653736,5479.85,2089.46,1.96753,1374.03,5677.22,2045.13,4.29772,1324.16,253736,5649.11,2041.83,0.481845,1317.35,5661.61,2033.74,2.47382,1310.02
113562.354,69956.37253,183518.7265,36.72678811,33.02422146,556.6515534,59.01692528,22.73,,1.00E-06,0.125292,3.72605,48.9487,4.20909,51766.9,55311.1,1590733.676,962.229,36410.3,2600.97,3.14256,372.266,2514.21,21999.4,40000,183553,0.0505401,3.25171,90975.5,2333.66,141474,1.00E-06,240314,640314,4830.31,2078.84,1.80036,1381.6,5017.13,2034.12,3.91238,1330.96,240314,4985.03,2030.4,0.465948,1324.16,5011.67,2021.6,2.20409,1315.8
105981.4103,0,105981.4103,23.86373669,44.83245033,494.5361732,22.36580839,23.86,,0.559684,0.114659,0.297375,28.3004,3.3147,33334.9,26261.4,1039045.562,555.609,24271.5,1210.13,2.97885,881.471,1717.26,15292.6,40000,105987,0.032579,0.0281122,90636.7,3820.45,145345,1.16E-05,162748,562748,4475.24,1342.12,1.80971,798.879,4598.66,1315.53,3.56704,770.437,162748,4589.48,1308.04,0.666973,760.32,4586.38,1303.16,2.53024,756.865
113562.354,64953.93893,178516.2929,36.75471278,15.33392239,506.1157536,64.57850786,23.38,,1.00E-06,0.13064,2.05632,46.562,4.05283,52354,57257.1,1625441.613,936.032,37226.3,2636.15,3.15258,601.754,2559.32,22372,40000,178555,0.0517614,1.60488,89173.3,2382.81,151615,1.00E-06,235316,635316,5032.87,2130.14,1.64165,1431.29,5231.78,2083.43,3.87074,1378.48,235316,5198.39,2079.69,0.433911,1371.7,5225.61,2070.46,2.23129,1362.88
89684.33134,0,89684.33134,31.5871523,23.58485559,688.9740799,22.11248744,31.59,,0.00156944,0.143135,0.556789,37.3544,3.24369,35116.6,31236.9,1017410.086,470.166,23462.2,1488.84,2.85735,2899.16,1876.19,16649.1,40000,89687.7,0.0405445,0.184799,69545.2,3939.29,148299,1.00E-06,146449,546449,5591.8,1667.68,1.45969,971.609,5744.88,1634.81,3.62574,935.883,146449,5704.01,1629.78,0.303136,928.132,5725.39,1621.78,2.04485,920.944
113562.354,51454.89414,165017.2481,22.33092609,23.33390902,690.4643948,0,15.37,,0.107192,0.100349,0.550534,50.1098,4.03574,40181,34147.9,798897.4504,864.959,18418.2,1174.02,2.98901,2425.3,1963.57,17390.7,40000,164998,0.0276809,0.0624449,67310.1,3369.08,127468,2.71E-06,221759,621759,3930.36,1133.09,2.75603,632.504,4019.61,1114.41,3.94016,611.556,221759,4012.79,1110.66,0.887,604.598,4013.95,1107.24,2.09515,601.954
113562.354,48657.75248,162220.1065,26.24730905,43.85335905,578.3227183,22.63631725,18.37,,0.276084,0.116199,0.471584,46.4802,4.27616,44793.5,42115.3,1156040.806,850.403,26799.1,1551.73,3.08472,1298.94,2186,19265.9,40000,162221,0.0344167,0.0242741,83405.7,3612.88,135156,5.21E-06,218982,618982,4526.47,1415.55,2.25582,862.263,4658.81,1387.22,3.90839,831.353,218982,4650.39,1381.63,0.773007,822.753,4647.95,1376.67,2.64886,819.092
113562.354,20022.56473,133584.9187,20.86228224,16.36894561,737.7174463,0,17.74,,0.172137,0.109123,0.507941,45.4539,3.69863,37471.5,30764.2,848947.8626,700.188,19624.2,1195.46,2.94197,2201.06,1861.64,16525.3,40000,133566,0.0327572,0.0641872,72920.2,3239.28,124611,4.25E-06,190327,590327,4278.52,1340.73,2.39017,728.66,4373.1,1319.35,3.7053,704.761,190327,4362.98,1314.56,0.642666,696.919,4364.92,1310.29,2.01053,693.509
