WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,WW Ortho-P,Chemical Dose,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total Air Flow ,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Air Flow at Field Conditions 3rd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL1,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,MLSS Reactor 1,VSS Reactor 1,MLSS Reactor 2,VSS Reactor 2,MLSS Reactor 3,VSS Reactor 3,Total COD in Reactor 1,Total COD in Reactor 2,Total COD in Reactor 3,Soluble BOD in Reactor 1,Soluble BOD in Reactor 2,Soluble BOD in Reactor 3,Total BOD in Reactor 1,Total BOD in Reactor 2,Total BOD in Reactor 3,SRT Total
83468.56282,0,83468.56282,30.12383341,23.80188533,733.0639087,2.41E+01,0.00E+00,,4.1253,0.114771,27.5489,37.8023,6.70061,12693.9,26011.72,1.22E+06,437.294,10672.9,12869.8,6451.99,2.04624,0.0681982,650.293,16308,40000,83417.1,27.1807,10794.5,326.974,4208.12,0.000138747,4633.42,2711.38,4605.52,2685.46,4590.83,2672.12,4317.32,4265.55,4243.38,6.79177,1.26802,0.7485,783.432,750.887,737.303,25.5687
113562.354,20588.8699,134151.2239,20.01101001,29.75597496,539.9572592,1.60E+01,0.00E+00,,8.28832,0.117678,15.4585,35.5103,10.7094,14716.2,27511,1.40E+06,702.942,12842,14586.1,6925.43,2.24206,0.0355477,687.775,17207.5,40000,134092,15.1133,9678.57,239.763,3709.77,0.000228189,4742.44,2566.07,4719.53,2544.63,4707.13,2533.3,4089.44,4045.72,4026.56,6.1855,1.26999,0.749651,806.606,778.941,767.126,20.004
113562.354,47685.68259,161248.0366,21.12492941,47.85039049,572.5910059,1.69E+01,0.00E+00,,16.0697,0.15954,13.6693,43.4886,18.9514,18890.9,31882.88,1.85E+06,844.902,17454.4,19190.4,8771.03,2.48222,0.0325593,797.072,19806.6,40000,161171,13.244,9595.53,171.581,3218.13,0.000371265,6421.43,3014.46,6395.2,2989.61,6381.6,2977.01,4821.77,4775.01,4754.3,5.75777,1.21422,0.737196,954.157,924.649,911.864,17.9143
98439.62071,0,98439.62071,24.86336702,23.72611584,677.6563947,1.99E+01,0.00E+00,,4.84071,0.132751,22.5258,35.0313,7.27063,14105.3,27609.24,1.42E+06,515.746,12447.5,14905.8,7440.92,2.14178,0.0522978,690.231,17266.3,40000,98382.4,22.1851,10780.3,258.249,4049.3,0.000139366,5356.31,3084.43,5325.91,3056.01,5310.05,3041.56,4917.29,4861.23,4837.18,6.56124,1.22744,0.7374,895.934,860.843,846.123,23.6277
113562.354,47063.04162,160625.3956,15.33432412,34.9596029,514.0048715,1.23E+01,0.00E+00,,10.126,0.124365,9.84355,41.3173,12.8454,16704.7,28865.36,1.45E+06,841.684,13483.4,15173.7,6969.03,2.42471,0.0218664,721.634,18016.5,40000,160558,9.44061,8521.34,140.015,3022.83,0.000267674,5005.59,2405.86,4985.58,2386.9,4974.58,2376.79,3841.78,3803.12,3785.95,5.93061,1.31003,0.773396,783.494,758.921,748.303,17.9575
113562.354,43244.03144,156806.3854,31.13571137,27.28377218,517.0845563,2.49E+01,0.00E+00,,7.81711,0.113828,21.3278,40.5876,10.4859,15330.7,27991.36,1.37E+06,821.694,12540.6,14428.3,6739.53,2.29536,0.0606663,699.784,17494.8,40000,156745,20.9322,9075.09,439.707,3877.68,0.000207625,4584.55,2383.75,4564.19,2365.13,4553.14,2355.11,3804.2,3765.46,3748.33,6.03258,1.32452,0.779548,772.946,748.317,737.72,18.2299
113562.354,4102.485105,117664.8391,18.99555035,30.69334678,681.8554628,1.52E+01,0.00E+00,,2.48024,0.172845,16.2019,36.7935,5.03645,17292.1,31082.2,1.71E+06,616.461,14425.6,18293.1,9290.2,2.33139,0.0349117,777.055,19333.3,40000,117595,15.8443,10527.4,147.4,3669.01,5.77E-05,6967.64,3841.21,6932,3807.42,6913.81,3790.69,6141.04,6074.96,6046.91,6.81364,1.32329,0.806021,1118.22,1076.99,1059.82,21.5266
113562.354,58331.20319,171893.5572,25.49811578,21.07729815,589.0183976,2.04E+01,0.00E+00,,4.89238,0.151588,15.7126,46.1342,7.86063,19019,31672.84,1.57E+06,900.706,13594.9,16753.8,8120.87,2.51546,0.0400243,791.821,19682.6,40000,171816,15.2618,8577.47,239.214,3364.06,0.00011277,6100.32,2930,6076.3,2907.55,6063.5,2895.83,4690.86,4645.15,4625.09,6.05467,1.32508,0.797269,934.796,905.931,893.552,17.2104
113562.354,34161.00235,147723.3564,21.69419778,22.92122302,711.1014093,1.74E+01,0.00E+00,,1.67147,0.193844,15.0312,46.0644,4.71045,20580.6,34192.96,1.82E+06,773.966,14981.3,19559.4,9983.29,2.52134,0.0350187,854.824,21165.8,40000,147640,14.582,9532.63,143.505,3361.02,3.48E-05,7805.51,3948.13,7771.38,3915.71,7753.76,3899.45,6327.36,6263.28,6235.71,6.83475,1.44047,0.884054,1192.37,1152.28,1135.36,18.8993
113562.354,94250.75809,207813.1121,20.78391028,49.39831295,744.4245035,1.66E+01,0.00E+00,,5.9801,0.234952,10.3566,55.6262,9.52006,27673.6,41342.4,2.26E+06,1088.82,17751.6,25389.7,12253.8,2.80242,0.0258684,1033.56,25311.2,40000,207701,9.81055,8622.49,88.4202,2749.94,9.74E-05,9446.8,4046.33,9414.62,4015.37,9398.08,3999.93,6492.6,6434.5,6408.83,5.99961,1.28693,0.797357,1310.05,1273.54,1257.72,15.193
76743.74582,0,76743.74582,12.56278504,24.2852425,751.1713636,1.01E+01,0.00E+00,,4.35112,0.107495,10.4809,38.6961,6.96813,12644.3,25392.52,1.11E+06,402.041,9744.82,11694.8,5844.6,2.08778,0.0171108,634.813,15935.2,40000,76692.5,10.1038,10096.6,64.8039,3129.5,0.000163714,4338.45,2435.95,4313.34,2412.19,4299.79,2399.81,3872.61,3824.61,3804.03,6.86748,1.28278,0.748143,709.942,679.659,667.031,26.5429
113562.354,65351.56856,178913.9226,34.44679964,27.27825013,510.5819633,2.76E+01,0.00E+00,,6.50617,0.129455,20.8937,44.8202,9.38994,16778.3,28469.6,1.43E+06,937.556,12608.2,15257.7,7113.72,2.46901,0.0628209,711.74,17780.5,40000,178846,20.4562,8280.1,429.478,3587.35,0.000157191,5209.08,2467.01,5188.99,2448.71,5178.2,2438.91,3954.68,3916.52,3899.59,5.82899,1.35612,0.806337,804.279,780.025,769.546,16.7747
113562.354,21145.77793,134708.1319,28.0568128,29.9180695,549.5316105,2.24E+01,0.00E+00,,7.92227,0.118828,22.0569,36.084,10.3747,14495.8,27631.44,1.43E+06,705.866,13006.9,14867,7099.06,2.19905,0.0589378,690.786,17279.6,40000,134649,21.7059,10014.1,387.96,4062.33,0.000212611,4789.81,2648.75,4765.89,2626.66,4753.12,2615.04,4223.6,4178.71,4159.07,6.18293,1.26396,0.748802,827.94,799.562,787.455,19.9578
113562.354,12694.9999,126257.3539,37.83581997,42.58352327,549.3977782,3.03E+01,0.00E+00,,17.5265,0.120449,32.1616,33.3524,19.8678,13693.2,27745.88,1.64E+06,661.582,15957,16651.9,7630.45,2.06927,0.109227,693.647,17348.1,40000,126202,31.8374,11658.1,553.606,4527.08,0.000456089,4859,2791.93,4831.97,2767.31,4817.95,2754.64,4445.87,4398.55,4377.69,6.02272,1.19378,0.713277,863.054,833.24,820.421,20.7118
76653.86142,0,76653.86142,33.45294231,21.453568,706.7754347,2.68E+01,0.00E+00,,6.47334,0.0855487,30.8819,36.4445,8.96063,10985.5,24147.16,1.03E+06,401.606,9264.36,10721.9,5262.18,1.90813,0.0823216,603.679,15183.4,40000,76609.3,30.5272,10875.7,427.977,4453.73,0.000261759,3456.49,2108.88,3434.11,2088.26,3421.95,2077.26,3342.24,3299.84,3281.52,6.79039,1.27938,0.734659,634.476,607.543,596.259,26.5681
113562.354,67567.1253,181129.4793,11.79886256,28.63805,506.2976233,9.44E+00,0.00E+00,,6.35685,0.139806,6.71765,45.0772,9.25383,18300.1,29180.28,1.42E+06,949.138,12494.8,15296.8,7115.36,2.62653,0.0147244,729.507,18204.1,40000,181055,6.27765,7561.56,84.3456,2622.77,0.000156051,5621.56,2455.14,5602.67,2437.02,5592.24,2427.3,3936.62,3898.76,3881.96,5.81053,1.36507,0.811823,802.002,777.949,767.546,16.6378
102369.6916,0,102369.6916,13.13390331,48.16499144,707.0482838,1.05E+01,0.00E+00,,16.724,0.176403,10.9847,36.4452,19.2443,16831.7,30577.28,1.87E+06,536.29,17179.8,19342.9,9262.33,2.30691,0.0196723,764.432,19034.1,40000,102301,10.6289,11132.6,65.2759,3234.31,0.000418962,7112.15,3757,7075.01,3721.49,7056.1,3704.07,6001.02,5935.75,5907.5,6.0854,1.09202,0.678258,1069.45,1028.87,1011.66,23.1605
97797.27374,0,97797.27374,30.56526935,24.54691192,549.3583936,2.45E+01,0.00E+00,,10.9585,0.079577,28.4945,28.5715,13.0248,10685.4,23932.68,1.12E+06,512.451,10680.6,11456.7,5370.2,1.87276,0.0788163,598.317,15053.6,40000,97754,28.2186,11184.1,526.087,4710.26,0.000399815,3214.23,2012.15,3194.16,1993.76,3183.08,1983.73,3182.47,3144.11,3127.28,6.50672,1.28638,0.735706,633.638,609.151,598.745,23.7152
95656.38363,0,95656.38363,12.72834901,32.12439747,721.3929186,1.02E+01,0.00E+00,,3.01638,0.149607,10.6387,37.2798,5.58321,15286.2,28563.52,1.45E+06,501.13,12445.9,15389.5,7793.28,2.24308,0.0187013,714.088,17836.5,40000,95594.4,10.276,10320.5,69.364,3241.27,8.55E-05,6033.24,3312.77,6001.09,3282.12,5984.29,3266.69,5287.85,5227.58,5201.89,6.82927,1.28866,0.775136,946.093,908.43,892.705,23.9603
113562.354,53929.68241,167492.0364,33.96963618,19.09014934,719.7142327,2.72E+01,0.00E+00,,1.4179,0.196333,21.5179,49.9923,4.65852,21729.7,35497.92,1.85E+06,877.574,15100.4,20060.7,10242.2,2.56404,0.0620253,887.448,21929.3,40000,167404,21.03,9289.32,259.566,3546.17,2.78E-05,7903.4,3918.49,7870.31,3887.62,7853.33,3872.06,6285.17,6223.66,6197.09,6.80636,1.49924,0.925593,1214.17,1175.61,1159.25,17.4968
113562.354,28941.08703,142503.441,22.94761667,33.11074294,457.1731436,1.84E+01,0.00E+00,,12.0217,0.10094,17.0981,34.6058,14.3879,13110.2,24687.16,1.31E+06,746.76,12561.7,13466.8,6050.18,2.22593,0.0421448,617.179,15509.8,40000,142450,16.7623,9372.28,350.602,3795.24,0.000345163,4066.07,2137.93,4047.7,2120.89,4037.61,2111.65,3407.64,3372.22,3356.49,5.91137,1.31855,0.770536,684.718,662.107,652.343,19.3086
113562.354,79925.16412,193487.5181,30.26587303,37.90803814,735.2316445,2.42E+01,0.00E+00,,2.65112,0.215697,16.5474,53.9116,6.08567,24971.4,38573,2.02E+06,1013.78,16221.9,22156.2,11084.2,2.71083,0.045844,964.325,23716.3,40000,193386,16.0194,8751.73,180.602,3172.47,4.85E-05,8676.47,3970.94,8644.39,3940.7,8627.9,3925.49,6373.4,6314.17,6288.33,6.39922,1.39172,0.85954,1266.25,1229.05,1213.13,15.9389
113562.354,91305.52866,204867.8827,33.83960148,15.38911744,661.3192006,2.71E+01,0.00E+00,,2.32541,0.185619,17.7528,53.1243,5.67707,23288.5,36276.32,1.76E+06,1073.47,14487.3,19153.6,9547.65,2.68833,0.052483,906.908,22383.3,40000,204773,17.2332,8118.82,251.079,3225.35,4.58E-05,7464.81,3364.49,7438.52,3340.07,7424.76,3327.47,5397.8,5348.13,5326.35,6.24616,1.44485,0.887165,1097.77,1066.42,1052.95,15.3408
113562.354,60590.56831,174152.9223,12.44053496,21.47319172,733.2560289,9.95E+00,0.00E+00,,1.18724,0.214329,6.99394,51.497,4.5148,24008.2,37405.08,1.89E+06,912.444,15249.8,20505.5,10500.1,2.68778,0.0146959,935.127,23039.6,40000,174056,6.4915,8656.18,53.8572,2663.05,2.31E-05,8621.91,3993.65,8589.89,3962.6,8573.16,3946.97,6408.58,6346.62,6319.83,6.88294,1.54912,0.960298,1244.93,1206.06,1189.57,17.0664
113562.354,69893.35613,183455.7101,38.40631396,32.42063879,557.2369129,3.07E+01,0.00E+00,,6.10454,0.138279,22.7106,47.0416,9.11363,18280.8,30984.96,1.53E+06,961.33,13411.7,16300.2,7736.96,2.47171,0.071725,774.624,19275.7,40000,183381,22.2507,8508.08,441.37,3911.37,0.000139758,5564.92,2671.94,5542.87,2651.93,5531.16,2641.34,4278.71,4237.64,4219.48,5.91258,1.33829,0.800667,875.71,849.664,838.428,16.5066
113175.1915,0,113175.1915,11.55424111,18.60306862,574.3455756,9.24E+00,0.00E+00,,8.44538,0.124368,9.79444,29.835,10.5907,14350.5,27577.96,1.44E+06,592.988,13219.4,14934.6,7229.72,2.1813,0.0185038,689.449,17247.6,40000,113117,9.50552,10385.3,90.2729,3432.52,0.000238759,5015.4,2829.08,4988.94,2803.96,4974.74,2790.93,4500.23,4450.06,4428.27,6.34528,1.2135,0.722567,856.858,825.288,811.906,21.9848
109095.3726,0,109095.3726,15.51214938,38.96050894,517.5320281,1.24E+01,0.00E+00,,18.2787,0.0994294,13.7275,26.9666,20.2773,12519.7,25664.88,1.39E+06,571.64,13885.8,13924.3,6284.5,2.04544,0.0276638,641.622,16099.3,40000,109045,13.4673,11140.8,181.451,3846.68,0.000575664,4011.63,2309.45,3989.34,2288.51,3977.18,2277.4,3659.82,3618.19,3599.78,6.22762,1.23217,0.717507,722.649,696.242,684.901,22.4194
113562.354,15090.53676,128652.8908,15.70326551,36.87188962,722.1605078,1.26E+01,0.00E+00,,3.44312,0.200754,11.9552,41.9192,6.26086,19809.3,33650.68,1.92E+06,674.01,15977.8,20655.7,10390.9,2.46624,0.0241957,841.267,20847.6,40000,128573,11.5459,10215.1,83.4723,3265.39,7.37E-05,8087.61,4199.19,8049.64,4162.83,8030.17,4144.83,6724.4,6654.72,6624.74,6.55694,1.25964,0.777752,1227.11,1183.72,1165.41,20.4844
86699.26726,0,86699.26726,33.83921669,40.58578723,673.979932,2.71E+01,0.00E+00,,13.78,0.107958,31.3537,34.7692,16.1855,12139.8,25704.48,1.32E+06,454.242,12388.8,13466.8,6418.31,1.98058,0.0878946,642.612,16123.1,40000,86650.1,31.0151,11542.3,418.183,4420.97,0.000458612,4359.28,2568.34,4332.43,2543.56,4318.32,2530.77,4082.57,4034.17,4013.15,6.37876,1.18056,0.695996,756.04,725.588,712.704,25.1265
113562.354,53142.19084,166704.5448,18.8145545,44.88061738,709.3002395,1.51E+01,0.00E+00,,9.20092,0.209458,11.458,49.2502,12.3772,22983.4,36565.8,2.10E+06,873.419,18298,22426.9,10896.3,2.63239,0.0261003,914.145,22551.8,40000,166611,10.9749,9348.9,94.6264,2994.54,0.000182721,8429.32,3935.31,8395.6,3903.05,8378.33,3887.05,6304.71,6244.22,6217.76,5.89493,1.17901,0.737091,1220.86,1183.01,1166.77,17.5468
113562.354,31659.2132,145221.5672,17.84677148,34.07001022,744.9999711,1.43E+01,0.00E+00,,1.75915,0.210717,12.2659,46.8601,4.83742,21605.9,35375.2,1.93E+06,760.829,15923.9,20806.7,10645.5,2.55831,0.0264949,884.38,21857.6,40000,145134,11.8085,9632.27,94.754,3191.2,3.56E-05,8484.64,4256.44,8447.68,4221.05,8428.7,4203.48,6824.18,6755.19,6725.55,6.81492,1.40852,0.869984,1270.98,1227.94,1209.78,19.0927
113562.354,91254.64966,204817.0037,34.48511781,19.47870658,604.5370882,2.76E+01,0.00E+00,,3.70719,0.164183,18.2027,51.4679,6.94841,21283.7,34191.84,1.63E+06,1073.25,13781.9,17692.2,8607.37,2.60712,0.0542751,854.796,21165.1,40000,204731,17.6991,7712.54,301.936,3190.86,7.75E-05,6602.7,2960.83,6579.57,2939.52,6567.3,2928.34,4749.48,4705.66,4686.31,5.98618,1.3932,0.843764,978.884,951.13,939.152,15.343
102240.2599,0,102240.2599,24.3217404,38.81185612,556.3477032,1.95E+01,0.00E+00,,16.7679,0.0985152,22.2881,28.9005,18.8653,12110,25549.2,1.35E+06,535.712,13263.5,13595,6246.53,1.98769,0.0528315,638.73,16029.6,40000,102191,22.0084,11422.6,336.636,4260.76,0.000540942,3976.58,2347.83,3953.2,2326.14,3940.61,2314.71,3722.45,3679.39,3660.47,6.29017,1.22052,0.711499,724.23,696.967,685.316,23.1861
113562.354,8642.796286,122205.1503,34.83513018,46.32760098,543.5191438,2.79E+01,0.00E+00,,21.5445,0.121421,30.4518,31.6525,23.8093,13592.1,27680.12,1.70E+06,640.341,16891,17073,7702.43,2.05892,0.0966705,692.003,17308.7,40000,122150,30.1445,11977.8,498.846,4456.05,0.000564424,4898.64,2806,4871.07,2780.76,4856.82,2767.86,4465.03,4417.33,4396.26,5.9934,1.18089,0.706359,863.769,833.738,820.796,21.0913
113562.354,92910.21621,206472.5702,26.13725018,34.71971894,519.5942918,2.09E+01,0.00E+00,,6.66675,0.154752,13.6792,49.2904,9.79713,20200.7,31165.92,1.56E+06,1081.95,13314.6,17035.6,7968.97,2.7141,0.0375854,779.148,19382.8,40000,206391,13.1972,7490.2,230.93,2962.49,0.000147938,6220.31,2589.71,6200.65,2571.33,6190.08,2561.55,4160.96,4123.24,4106.38,5.64126,1.37487,0.825067,857.495,833.513,823.047,15.2564
97306.64729,0,97306.64729,28.29119713,23.40952534,478.9134752,2.26E+01,0.00E+00,,13.4897,0.0659161,26.4908,25.0659,15.3665,9001.86,21004.08,1.02E+06,509.915,10055.5,10313.7,4660.34,1.79795,0.0697849,525.102,13272.6,40000,97270.2,26.2502,11158.4,591.302,4858.15,0.000519009,2662.65,1698.12,2646.03,1682.95,2636.64,1674.47,2680.16,2647.6,2633.24,6.34891,1.33359,0.756472,542.798,521.871,512.942,23.7747
92967.02556,0,92967.02556,14.1551526,24.42244537,681.2493472,1.13E+01,0.00E+00,,5.33591,0.125311,12.0771,35.195,7.76999,13880.5,26952.4,1.32E+06,487.062,11650.3,13801.5,6865.87,2.15894,0.0218213,673.81,16872.9,40000,92910.8,11.7347,10320.4,98.6534,3450.88,0.000167475,5055.23,2834.7,5027.28,2808.24,5012.45,2794.67,4513.44,4460.86,4438.28,6.5922,1.23229,0.733103,826.787,793.777,779.936,24.2987
113562.354,55227.28543,168789.6394,14.21914767,34.48339649,749.9296887,1.14E+01,0.00E+00,,1.61955,0.220538,8.30243,51.193,4.92725,24045.1,37640.4,1.97E+06,884.327,15976.9,21343,10909.4,2.67514,0.0176504,941.01,23176.1,40000,168692,7.80221,8940.13,60.5968,2795.69,3.12E-05,8873.36,4169.76,8839.21,4136.75,8821.52,4120.26,6689.38,6624.47,6596.43,6.7529,1.46098,0.904795,1286.19,1245.55,1228.31,17.4092
113562.354,27813.93803,141376.292,33.13005136,20.81957487,600.2383986,2.65E+01,0.00E+00,,5.6407,0.13965,24.9656,40.0409,8.30575,16129.9,29597.52,1.56E+06,740.788,13730,16440.8,8035.52,2.28401,0.0728736,739.938,18452.4,40000,141311,24.5751,9976.37,400.178,4035.03,0.000136745,5627.72,3048.41,5600.31,3023.17,5585.98,3010.15,4871.44,4820.9,4798.91,6.2047,1.26091,0.759415,941.403,909.612,896.087,19.4031
76584.12643,0,76584.12643,35.6018314,20.20371003,481.6738013,2.85E+01,0.00E+00,,14.1637,0.0473752,33.7686,25.2323,16.0446,6484.87,16797.44,7.92E+05,401.336,7801.39,8034.58,3575.72,1.62019,0.101075,419.936,10685.4,40000,76557.8,33.5269,11394.5,824.196,5365.31,0.000653093,1916.21,1297.95,1902.88,1286,1895.01,1279,2052.28,2025.51,2013.57,6.27513,1.40147,0.787926,415.086,397.682,390.251,26.593
113562.354,12133.15029,125695.5043,36.02694557,19.22134962,734.2572223,2.88E+01,0.00E+00,,1.30511,0.189427,30.242,41.8378,4.16899,18310.9,32665.24,1.84E+06,658.539,15034.3,19839.4,10198.7,2.34902,0.0946918,816.631,20268,40000,125621,29.8353,10829.3,336.639,4127.92,2.75E-05,7636.53,4266.78,7597.03,4230.04,7577.08,4211.83,6836.11,6764.16,6733.44,7.24877,1.49178,0.904749,1239.29,1194.45,1175.65,20.7588
113562.354,4151.276577,117713.6306,37.44564797,35.79666804,743.8073665,3.00E+01,0.00E+00,,2.7616,0.193785,33.5596,39.8,5.48385,17966.9,32544.12,1.94E+06,616.703,16228.8,20809.2,10596.2,2.31364,0.112442,813.603,20196.7,40000,117641,33.1717,11346.5,347.648,4242.69,5.82E-05,7815.24,4452.67,7772.67,4413.16,7751.41,4393.79,7129.34,7053.88,7021.67,6.74744,1.27754,0.78989,1271.13,1224.27,1204.61,21.5256
113562.354,15009.91165,128572.2657,17.45395187,45.0119109,491.5241331,1.40E+01,0.00E+00,,21.6597,0.110828,13.9558,31.5731,23.9127,13871.4,26852.16,1.56E+06,673.714,15898.8,15598.6,6818.13,2.16554,0.0304586,671.304,16812.8,40000,128516,13.6497,10829.7,202.652,3638.57,0.000617765,4467.13,2380.47,4445.01,2359.67,4433.1,2348.75,3783.65,3743.37,3725.4,5.95961,1.24069,0.729873,756.689,731.127,720.04,20.4948
113562.354,25282.20344,138844.5574,24.54083212,44.96207618,740.0213215,1.96E+01,0.00E+00,,8.75849,0.21337,18.1361,45.0918,11.724,21043.7,35195.32,2.15E+06,727.411,18488.4,23024.9,11254,2.50475,0.0434894,879.883,21752.5,40000,138759,17.6943,10416.9,157.605,3483.74,0.000176545,8595.11,4370.88,8554.96,4332.86,8534.82,4314.32,7003.01,6932.58,6902.12,6.04554,1.13716,0.717064,1289.39,1245.61,1226.99,19.607
113562.354,12323.40228,125885.7563,36.28150758,17.83208792,543.5013429,2.90E+01,0.00E+00,,8.79193,0.108211,30.9079,32.9881,11.0872,12981,26621.2,1.40E+06,659.649,12876,14463.9,6885.01,2.04462,0.101586,665.53,16674.2,40000,125833,30.5877,10911.3,591.885,4641.86,0.000243617,4365.67,2589.58,4341.34,2567.46,4328.42,2555.81,4122.21,4077.31,4057.67,6.24214,1.25249,0.738958,806.183,777.798,765.701,20.7469
113562.354,60080.9573,173643.3113,22.62795117,18.19959007,476.3364607,1.81E+01,0.00E+00,,7.52635,0.126396,13.9492,42.7378,10.2997,16085.6,26726.2,1.37E+06,909.94,12364.6,14595.6,6719.81,2.52122,0.0353417,668.155,16737.2,40000,173578,13.5325,7940.21,265.68,3245.38,0.00018734,5084.78,2337.7,5066.06,2320.29,5055.83,2310.92,3747.83,3711.38,3695.2,5.7209,1.35191,0.803167,757.624,734.47,724.456,17.097
113562.354,24836.70976,138399.0638,24.91367632,43.87930568,488.5677432,1.99E+01,0.00E+00,,19.3601,0.109622,19.0541,34.6303,21.7656,14018.3,26984.4,1.55E+06,725.225,15512.5,15598.6,6816.26,2.1777,0.0487417,674.61,16892.1,40000,138342,18.7176,10587.1,349.366,3886.15,0.000532634,4417.87,2336.08,4396.4,2316.2,4384.87,2305.71,3718.22,3679.37,3662.01,5.91256,1.26269,0.742636,751.523,726.841,716.119,19.6463
113562.354,55062.91485,168625.2689,29.86026473,36.77085538,631.02884,2.39E+01,0.00E+00,,6.65812,0.169164,18.8094,46.9357,9.68718,19855.3,33026.52,1.77E+06,883.554,15418.1,18856.3,9140.25,2.51841,0.0513574,825.663,20480.7,40000,168545,18.35,9162.76,260.058,3465.48,0.000143151,6809.23,3297.75,6781.16,3271.59,6766.57,3258.25,5282.58,5231.26,5208.78,5.95975,1.25296,0.765423,1040.17,1007.9,994.059,17.4219
113562.354,30063.15133,143625.5053,16.96999278,14.65270842,592.4607446,1.36E+01,0.00E+00,,5.7894,0.145227,12.0316,40.3001,8.46542,17195.9,30038,1.54E+06,752.556,13628.8,16290.6,7935.98,2.39869,0.0263246,750.95,18714.2,40000,143556,11.6385,9279.17,141.098,3322.2,0.000143015,5848.86,2988.94,5822.9,2964.36,5809.07,2951.64,4776.81,4727.43,4705.91,6.18071,1.26684,0.761687,927.513,896.422,883.182,19.219
113562.354,12327.11683,125889.4708,31.16712052,31.14186249,735.4291469,2.49E+01,0.00E+00,,1.34564,0.192683,25.9136,41.9366,4.21141,18688.2,32910.52,1.85E+06,659.547,15123.8,19891.9,10236.3,2.37942,0.0729914,822.763,20412.5,40000,125814,25.5057,10648.7,274.338,3979.93,2.84E-05,7766.61,4275.9,7727.23,4239.04,7707.3,4220.78,6850.61,6778.5,6747.73,7.20736,1.47969,0.899224,1242.81,1197.87,1179.05,20.7398
102529.6859,0,102529.6859,20.00955594,15.66772754,463.7446679,1.60E+01,0.00E+00,,13.6307,0.0713881,18.3472,24.3104,15.4685,9701.56,21419.56,1.06E+06,537.28,10499.2,10774.7,4839.85,1.89973,0.0405333,535.489,13526.3,40000,102490,18.1142,10618.9,370.298,4348.42,0.000502609,2881.76,1755.7,2865.03,1740.18,2855.52,1731.51,2774.1,2740.93,2726.24,6.299,1.33101,0.756881,563.445,542.165,533.051,23.1532
113562.354,32333.18385,145895.5379,28.73380813,40.13812821,551.5193334,2.30E+01,0.00E+00,,13.2952,0.134192,20.9196,39.2216,15.9293,16042.7,29208.08,1.63E+06,764.48,15347,16829.1,7786.35,2.30186,0.0561603,730.202,18220.6,40000,145830,20.537,10053.8,339.862,3795.54,0.00033229,5405.66,2789.45,5380.72,2766.29,5367.66,2754.32,4455.46,4410.26,4390.35,5.92759,1.22921,0.73625,875.078,846.515,834.214,19.042
88859.76167,0,88859.76167,17.67347002,34.47050615,655.6257203,1.41E+01,0.00E+00,,9.1096,0.105643,15.5074,33.8729,11.4649,12637.5,25626.64,1.22E+06,465.557,11209.1,12635.7,6122.31,2.06767,0.0295205,640.666,16076.3,40000,88808.5,15.178,10562.2,161.322,3767.47,0.000314933,4263.79,2446.78,4239.04,2423.55,4225.71,2411.4,3886.16,3839.62,3819.47,6.51737,1.22194,0.714852,729.665,700.296,687.921,24.834
113562.354,70057.39324,183619.7472,21.5812214,25.51309499,633.7075331,1.73E+01,0.00E+00,,3.28788,0.174585,12.3058,49.4985,6.44171,21516.9,34181.92,1.68E+06,962.124,14183.6,18151.2,8967.18,2.63629,0.0305367,854.548,21159.3,40000,183533,11.8217,8280.91,150.117,3055.14,6.98E-05,7022.79,3221.75,6997.04,3197.36,6983.4,3184.77,5166.31,5116.94,5095.33,6.15771,1.36752,0.832347,1035.14,1004.01,990.669,16.4945
113562.354,54710.44296,168272.797,24.87539517,47.36575659,601.0027471,1.99E+01,0.00E+00,,14.1986,0.168968,15.5702,45.8205,17.1998,19860.5,33007.68,1.92E+06,881.707,17672.6,20018.8,9291.86,2.52051,0.0394528,825.192,20469.6,40000,168192,15.1216,9481.58,199.298,3271.03,0.00031038,6800.84,3185.37,6773.08,3159.3,6758.72,3146.12,5097,5047.97,5026.27,5.74924,1.20916,0.739473,1013.01,982.154,968.799,17.4443
107750.8726,0,107750.8726,18.05515803,28.89402884,741.1774731,1.44E+01,0.00E+00,,1.47343,0.185287,15.7037,38.4412,4.16509,17582.3,31433.4,1.72E+06,564.484,14204.7,18548.4,9538.42,2.34397,0.0454898,785.835,19541,40000,107680,15.3306,10622.4,121.458,3601.35,3.45E-05,7470.11,4112.94,7431.32,4076,7411.47,4057.74,6583.1,6510.91,6480.29,7.35137,1.45564,0.875648,1167.23,1122.3,1103.59,22.5588
