WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,WW Ortho-P,Acetate Flow,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total air,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL2,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,VSS Effluent,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,Effluent Flow ANA Reactor,Effluent Flow 1st ANX Reactor,MLSS 1st ANX Reactor,MLVSS 1st ANX Reactor,Soluble BOD 1st ANX Reactor Effluent,Total BOD 1st ANX Reactor Effluent,MLSS 1st AER Reactor,MLVSS 1st AER Reactor,Soluble BOD 1st AER Reactor Effluent,Total BOD 1st AER Reactor Effluent,Effluent Flow 2nd ANX Reactor,MLSS 2nd ANX Reactor,MLVSS 2nd ANX Reactor,Soluble BOD 2nd ANX Reactor,Total BOD 2nd ANX Reactor,MLSS 2nd AER Reactor,MLVSS 2nd AER Reactor,Soluble BOD 2nd AER Reactor,Total BOD 2nd AER Reactor
83697.61343,0,83697.6,21.13968076,18.08692342,730.7333549,1.69E+01,0.00E+00,,0.267435,0.0926355,0.473112,39.0595,3.27015,24902.6,15981.7091,585602.137,438.694,13589.3,772.05,2.73805,2641.98,1333.91,11981.1,40000,83684.3,0.0246514,0.0906928,64904.9,3260.55,129585,8.89E-06,140445,540445,3639.53,1009.7,2.06115,533.471,3711.73,994.104,3.50491,517.007,140445,3703.67,989.565,0.574035,509.691,3705.42,986.055,1.7813,507.113
86281.85881,0,86281.9,36.24882471,28.33784398,477.3358409,2.90E+01,0.00E+00,,0.93839,0.052447,20.7699,26.452,3.44664,15813.9,8440.827721,400426.5807,452.261,9326.61,493.481,2.43949,3231.66,965.392,8743.42,40000,86272.2,0.0111992,20.5197,54119.1,3473.68,138084,4.30E-05,143033,543033,2063.41,458.924,2.86026,253.981,2099.7,452.298,3.29216,246.848,143033,2098.3,448.904,1.58724,241.71,2097.88,447.969,1.84116,241.005
113562.354,48554.85356,162117.2,17.52798778,16.36956952,469.6537509,1.40E+01,0.00E+00,,0.429655,0.0685256,0.555064,41.9583,4.09497,28777.4,19248.17964,581768.7608,849.783,13433.6,833.74,2.86532,2885.14,1466.07,13129.1,40000,162103,0.015786,0.153302,56594.3,3437.57,133268,1.36E-05,218864,618864,2684.21,646.618,3.1856,362.13,2739.57,636.497,3.80893,350.839,218864,2740.33,632.823,1.7623,344.856,2741.02,631.442,2.16632,343.726
113562.354,4852.065898,118414.4,11.53927381,42.61156744,609.6538491,9.23E+00,0.00E+00,,1.0236,0.0715083,0.377467,35.2548,4.10692,26172.4,15194.46301,786067.9343,620.69,18350.8,926.788,2.8805,0.21,1300.15,11686.7,40000,118401,0.0253057,0.0447779,90678.4,2242.58,97764.9,2.39E-05,175162,575162,2821.01,1035.98,2.72353,550.031,2869.2,1021.64,3.45204,534.155,175162,2862.08,1014.43,1.33969,524.764,2860.33,1012.23,2.0854,523.175
113562.354,33736.31901,147298.7,21.68563227,17.63237915,642.835971,1.73E+01,0.00E+00,,0.216017,0.099097,0.498598,44.8291,3.75545,36332.8,29538.00631,758529.3611,772.081,17541.5,1060.73,2.92808,2705.37,1823.39,16199.5,40000,147280,0.0262312,0.0615628,65124.8,3523.67,133108,5.91E-06,204041,604041,3883.35,1074.13,2.64509,592.164,3969.15,1056.71,3.77794,572.791,204041,3963.41,1052.43,0.902853,565.51,3963.88,1049.25,2.02945,563.086
89214.43952,0,89214.4,18.07659037,40.02131964,588.2171517,1.45E+01,0.00E+00,,0.794117,0.0763971,0.487118,31.8946,3.5302,23141.1,13159.00803,564229.0158,467.621,13176.3,660.894,2.82872,1044.51,1208.69,10887,40000,89202.4,0.018942,0.178405,80721.4,3218.44,129833,2.87E-05,145963,545963,3006.75,776.151,2.45963,410.263,3060.52,764.846,3.32234,398.33,145963,3056.38,759.507,1.1492,390.86,3055.88,757.681,1.75966,389.579
113562.354,58414.16909,171976.5,26.39891731,39.33657914,726.0557026,2.11E+01,0.00E+00,,0.236743,0.112852,0.573567,52.4919,4.44038,46137.7,43076.25018,905293.7215,901.429,20903.3,1298.19,3.07183,2245.11,2211.42,19479,40000,171954,0.0293646,0.0596478,70493.3,3626.32,133549,6.20E-06,228715,628715,4421.24,1202.94,2.83488,669.093,4520.17,1182.85,3.85994,646.672,228715,4513.58,1178.02,0.994719,638.876,4514.09,1174.58,2.15049,636.185
113562.354,90596.22006,204158.6,33.4462933,19.73435367,485.4325818,2.68E+01,0.00E+00,,0.0988377,0.0749278,6.95972,50.0676,4.52514,35725.6,27915.65227,602711.4478,1070.16,13734.7,1046.24,2.95621,3230.77,1771.59,15757.4,40000,204141,0.0157582,6.47791,52109.1,3810.92,139487,3.13E-06,260902,660902,2926.3,645.82,3.37908,370.159,2987.52,634.963,4.21015,358.174,260902,2989.35,632.081,1.9219,352.711,2997.11,630.329,2.33779,351.169
113562.354,54414.05905,167976.4,37.74925837,27.64995906,710.7693963,3.02E+01,0.00E+00,,0.0696739,0.133559,1.52144,51.0217,4.0468,50587.3,55043.01315,870379.0492,880.443,19950.1,1395.14,3.03006,3951.21,2507.94,21947.5,40000,167951,0.0290286,1.01187,55171.4,4269,157429,2.17E-06,224712,624712,5222.33,1190.03,2.75526,664.383,5339.21,1169,3.90208,640.796,224712,5325.01,1165.33,0.828135,633.939,5342.36,1161.14,1.90349,630.356
95515.52309,0,95515.5,15.05752995,32.51794216,600.3536703,1.20E+01,0.00E+00,,0.468835,0.0709002,0.369812,32.6962,3.17361,22062.3,12647.56033,561005.8563,500.654,13066,692.149,2.70774,1867.05,1184.65,10676.2,40000,95503.7,0.0205828,0.0573696,70562.8,2843.89,118474,1.45E-05,152265,552265,2788.56,842.942,2.3869,454.202,2841.93,830.451,3.53983,440.913,152265,2837.18,825.704,0.937749,433.539,2836.01,823.31,1.89749,431.957
113562.354,73699.5537,187261.9,34.47685159,15.84424461,627.9415391,2.76E+01,0.00E+00,,0.0606109,0.110762,2.82081,51.3757,4.20829,46424,46353.55586,773601.49,981.554,17680.3,1291.56,3.01417,3669.46,2296.14,20187.6,40000,187239,0.0237867,2.31373,54166.4,4176.13,150763,1.88E-06,244000,644000,4327.12,975.038,2.96189,553.09,4423.3,957.926,4.07078,534.05,244000,4415.88,954.73,1.12071,527.686,4430.49,951.466,1.99402,524.938
98420.32074,0,98420.3,23.51944293,48.75134847,521.5861072,1.88E+01,0.00E+00,,1.94071,0.0788742,5.65283,28.4323,4.81116,25277.2,14765.5722,659656.3099,515.877,15412.9,764.56,2.95092,36.96,1281.4,11523,40000,98407.5,0.0179016,5.37622,93428,3545.59,137264,7.27E-05,155169,555169,3108.33,733.348,2.89925,375.908,3160.3,723.268,3.02415,364.816,155169,3156.19,717.274,1.48204,357.384,3154.97,716.064,1.66705,356.329
105788.5782,0,105788.6,20.23062997,39.90195149,570.85899,1.62E+01,0.00E+00,,0.83052,0.0938249,0.489685,31.06,3.59648,28779.9,19729.87306,695273.0679,554.493,16234.9,816.028,2.89033,1801.21,1484.61,13289.6,40000,105774,0.0225225,0.185862,76296,3671.31,140602,2.81E-05,162535,562535,3686.22,923.046,2.53223,486.669,3756.34,909.243,3.32595,471.768,162535,3752.94,902.996,1.14933,463.357,3753,900.898,1.7795,461.774
113562.354,68673.44683,182235.8,24.97875581,24.14460472,587.1870601,2.00E+01,0.00E+00,,0.127231,0.0944769,0.657439,49.4833,4.16354,40187.7,34897.39212,711847.068,955.222,16354.8,1102.59,2.98272,3184.75,1985.48,17576.3,40000,182216,0.0215882,0.174405,56909,3819.21,140462,3.78E-06,238977,638977,3695.02,884.437,3.01862,500.189,3777.51,869.416,4.03408,483.499,238977,3774.73,866.079,1.26389,477.152,3779.08,863.528,2.07295,475.101
113562.354,92161.1615,205723.5,17.75903596,34.55764613,498.9398453,1.42E+01,0.00E+00,,0.194809,0.0674591,0.54478,51.0104,4.84651,34690,24136.44477,624314.547,1078.37,14314.7,996.036,3.03866,1921.43,1644.99,14672.7,40000,205707,0.0160681,0.0600444,63100,3164.24,121738,5.49E-06,262468,662468,2643.2,658.15,3.49567,375.324,2698.97,647.494,4.18241,363.486,262468,2698.58,644.194,2.10787,357.823,2698.36,642.722,2.59224,356.645
110472.6005,0,110472.6,36.44381963,21.24153071,719.4999529,2.92E+01,0.00E+00,,0.224115,0.156274,3.27173,38.4263,3.29876,43047.7,43989.92646,876614.5548,579.008,20214.1,1284.06,2.92566,4218.43,2235.34,19679.3,40000,110450,0.0340378,2.8792,56368.7,4469.89,163961,7.83E-06,167211,567211,6127.7,1395.61,2.09754,739.932,6252.03,1372.28,3.4594,714.317,167211,6227.79,1366.81,0.532655,706.083,6250.96,1361.51,1.71948,701.506
106324.5756,0,106324.6,18.87881961,19.24052466,691.1328725,1.51E+01,0.00E+00,,0.292754,0.100044,0.418609,37.331,3.27558,30074.5,21665.67155,739502.8321,557.299,17160.3,975.322,2.82883,2297.83,1556.99,13915.1,40000,106309,0.0295116,0.0559387,71407.7,3210.68,125946,8.00E-06,163070,563070,3927.68,1208.23,2.22001,644.205,4009.77,1189.63,3.56285,623.839,163070,4001.57,1184.35,0.634629,615.713,4001.77,1180.46,1.95621,612.772
113562.354,28795.6127,142358,38.73456796,25.68585864,750.3710673,3.10E+01,0.00E+00,,0.103221,0.156449,1.17273,47.6882,3.78473,51792.3,58567.66837,937907.3895,746.141,21568.9,1432.41,3.03047,4225.44,2589.29,22619.2,40000,142332,0.0341638,0.690183,55977.6,4352.42,164477,3.36E-06,199093,599093,6128.17,1400.47,2.35202,766.187,6260.4,1376.1,3.66449,739.037,199093,6238.64,1371.62,0.600183,731.515,6257.98,1366.55,1.81743,727.124
113562.354,61344.14237,174906.5,25.310089,17.48493486,669.5167149,2.02E+01,0.00E+00,,0.0829346,0.103942,0.591417,50.9579,4.11897,42654.8,38582.61897,789732.9861,916.795,18181.5,1185.97,3.00187,2879.56,2090.1,18459.7,40000,174886,0.0261699,0.0926833,62240.4,3675.72,135722,2.25E-06,231647,631647,4068.53,1071.64,2.85066,602.437,4161.82,1053.51,3.99889,582.147,231647,4154.98,1050.04,0.975317,575.467,4157.67,1046.8,2.06332,572.908
113562.354,79912.94075,193475.3,13.22386842,40.37069392,593.2267486,1.06E+01,0.00E+00,,0.381442,0.06526,0.518416,52.145,4.97974,34007.8,21629.56898,734701.7538,1014.16,16920.7,1097.18,3.09308,87.36,1555.67,13903.7,40000,193460,0.0204929,0.0263814,82721.2,2268.82,95484.2,8.46E-06,250221,650221,2565.76,838.98,3.40717,472.013,2615.83,826.179,4.09348,457.675,250221,2611.83,821.712,1.85343,450.702,2610.4,819.717,2.67086,449.314
113562.354,57334.42645,170896.8,14.8657774,20.22844407,633.586839,1.19E+01,0.00E+00,,0.151358,0.0741814,0.501935,49.5341,4.11031,33195.1,22699.36456,709168.4755,895.801,16342.2,1049.5,2.96926,1284.97,1594.37,14237.2,40000,170881,0.023684,0.0296527,74186,2535.59,104253,3.41E-06,227642,627642,2909.77,968.968,2.96691,545.116,2972.65,953.74,4.0845,528.047,227642,2968.58,950.174,1.15701,521.318,2967.25,947.361,2.35474,519.371
109545.2114,0,109545.2,26.14582044,16.52683185,554.5671311,2.09E+01,0.00E+00,,0.453791,0.100933,3.94171,30.1364,3.06772,29260.2,22545.30485,656350.7824,574.18,15237,859.395,2.76849,3728.31,1588.85,14189.7,40000,109529,0.0223647,3.64328,56799.7,4097.03,152981,1.63E-05,166290,566290,3953.24,916.839,2.43478,491.904,4031.68,902.394,3.46826,476.267,166290,4028.59,897.339,0.924841,468.626,4037.31,894.59,1.70154,466.472
113562.354,84672.37598,198234.7,30.4621273,41.82083147,577.7446023,2.44E+01,0.00E+00,,0.369791,0.0960751,2.6731,51.639,4.97162,44263.8,39615.37715,791860.6913,1039.09,18168.3,1251.35,3.09054,2440.69,2118.56,18699.2,40000,198214,0.0205698,2.16932,64314.7,3942.84,142275,1.13E-05,254975,654975,3755.07,843.802,3.30365,474.752,3832.82,829.56,3.95138,459.044,254975,3834.85,824.948,1.69816,451.995,3843.01,822.793,2.16783,450.091
106572.8032,0,106572.8,30.55227074,23.24220729,650.9355033,2.44E+01,0.00E+00,,0.305356,0.127042,3.23597,34.9447,3.1607,35004,30739.85582,749262.9561,558.584,17325,1049.98,2.83866,3898.3,1860.89,16518.9,40000,106554,0.0280679,2.88388,56907.4,4307.26,156586,1.08E-05,163315,563315,4977.97,1150.76,2.20595,611.274,5078.33,1132.03,3.46574,590.931,163315,5065.42,1126.8,0.655675,582.972,5081.69,1122.72,1.68787,579.599
113562.354,79531.23407,193093.6,16.00111371,24.8283836,657.5326436,1.28E+01,0.00E+00,,0.0194394,0.0758655,0.545438,53.6381,4.38953,36921.2,26799.31354,724540.3099,1012.15,16641.5,1127.18,3.0287,1278.61,1735.1,15445.4,40000,193076,0.0238375,0.0330685,73260.5,2542.25,103386,1.00E-06,249837,649837,2973.48,974.991,3.13231,556.006,3039.42,959.316,4.33367,538.4,249837,3035.5,956.337,1.21447,532.044,3034.62,953.5,2.41958,530.047
113562.354,74580.71472,188143.1,15.60526175,15.69422578,470.2879648,1.25E+01,0.00E+00,,0.246276,0.0611979,0.509806,47.444,4.46359,29873.5,19084.1178,569355.7334,986.217,13078.7,884.222,2.93896,2286.03,1459.7,13074,40000,188128,0.0150084,0.0604887,58630,3044.27,119987,7.06E-06,244889,644889,2399.13,614.495,3.40877,349.525,2449.15,604.818,4.08253,338.709,244889,2448.28,601.678,2.05434,333.23,2447.92,600.336,2.50742,332.168
113562.354,84308.25339,197870.6,18.13138709,22.66113142,616.4240355,1.45E+01,0.00E+00,,0.0265231,0.0773859,0.547338,53.0304,4.41592,37604.3,28376.01141,696917.2483,1037.19,15999.9,1091.35,3.02159,1864.01,1786.43,15884.2,40000,197853,0.0217927,0.0393539,66962.4,2917.75,114159,1.00E-06,254614,654614,3031.35,891.692,3.19286,510.13,3099.27,877.097,4.32018,493.823,254614,3096.03,874.221,1.36462,487.712,3095.44,871.708,2.40315,485.911
113562.354,53133.24836,166695.6,15.88016077,43.87110576,457.5919214,1.27E+01,0.00E+00,,1.41818,0.0637315,0.741879,42.5212,5.93741,29829.5,17943.36208,674371.6873,873.786,15580.2,958.141,3.06897,307.74,1414.69,12683.6,40000,166681,0.0150727,0.335982,82754.8,3124.6,122604,4.34E-05,223442,623442,2505.65,617.119,3.59373,334.667,2550.65,608.264,3.54731,324.529,223442,2549.53,603.774,2.08546,318.446,2549.26,602.907,2.15458,317.565
113562.354,59764.26454,173326.6,33.29307888,42.05667748,539.120884,2.66E+01,0.00E+00,,0.653305,0.0906511,6.75549,46.4036,4.81731,38135,30925.24784,758844.9694,908.524,17520.8,1089.17,3.03439,2170.54,1866.61,16567.6,40000,173308,0.0195947,6.30286,68477.9,3953,143599,2.06E-05,230069,630069,3547.47,803.678,3.20751,443.281,3618.12,790.689,3.69229,428.927,230069,3621.15,785.52,1.69704,421.606,3626.04,783.787,2.04423,420.065
84491.17437,0,84491.2,29.48352446,32.05615545,749.4669004,2.36E+01,0.00E+00,,0.234314,0.120039,1.04759,39.823,3.29542,29826.8,22893.62597,639179.0432,442.84,14782.4,892.874,2.78656,3677.04,1601.3,14296.9,40000,84475.2,0.0267154,0.648109,57024.2,4016.68,150066,8.89E-06,141236,541236,4708.39,1095.1,1.98552,573.019,4801.42,1077.46,3.43412,554.327,141236,4787.86,1072.81,0.516737,546.957,4801.57,1068.62,1.6548,543.598
98594.83413,0,98594.8,12.24816189,19.94517136,557.7610644,9.80E+00,0.00E+00,,0.545516,0.0593921,0.344921,30.6257,3.16945,19882.6,10530.38896,532205.3395,516.803,12399.2,652.643,2.65211,1573.4,1079.68,9753.25,40000,98584,0.0185453,0.0563518,71109.9,2496.89,108903,1.61E-05,155345,555345,2337.92,759.316,2.52957,414.054,2381.38,748.352,3.56092,402.322,155345,2376.91,743.799,1.12902,395.251,2375.68,741.812,1.94217,393.965
95260.40936,0,95260.4,25.15873928,31.10433629,719.865583,2.01E+01,0.00E+00,,0.259022,0.11545,0.533673,38.4909,3.27607,31079.5,24037.69139,699013.5558,499.293,16203.3,939.36,2.81552,3247.79,1641.56,14643.2,40000,95244,0.0284804,0.151261,62032.8,3796.48,142987,8.58E-06,152005,552005,4530.77,1166.75,2.08323,615.546,4623.83,1148.23,3.47548,595.579,152005,4612.39,1143.24,0.560925,587.836,4617.99,1139.21,1.75887,584.647
113562.354,55225.4385,168787.8,37.58582491,38.07822482,584.8730313,3.01E+01,0.00E+00,,0.39368,0.103266,7.64509,46.9637,4.33956,40858.2,36633.73982,778278.527,884.722,17920.2,1166.36,2.99842,2960.27,2035.4,17998.3,40000,168767,0.0223164,7.18261,62131.2,4159.07,149208,1.25E-05,225528,625528,4038.89,915.28,2.97132,507.75,4122.06,900.002,3.76477,490.905,225528,4120.83,895.202,1.33622,483.516,4130.65,892.656,1.94619,481.343
87722.99004,0,87723,29.4324614,20.12259585,746.9138447,2.35E+01,0.00E+00,,0.233913,0.123445,0.925165,39.7186,3.30084,31105.3,24608.02425,668192.3306,459.779,15454.5,932.298,2.80319,3675.59,1661.29,14812.6,40000,87706.4,0.0277641,0.526363,57583.1,4051.12,150473,8.65E-06,144467,544467,4842.03,1138.01,1.99822,596.011,4938.69,1119.65,3.43738,576.43,144467,4924.42,1114.86,0.516965,568.927,4937.8,1110.57,1.6703,565.452
113562.354,76116.49115,189678.8,20.7324781,49.03522341,487.3603176,1.66E+01,0.00E+00,,1.26336,0.0727763,1.61589,47.8208,6.44562,35962.6,24723.46718,751881.6075,994.257,17327.5,1111.7,3.15387,543.36,1665.25,14846.7,40000,189662,0.0161105,1.15637,80538.1,3386.86,127835,3.84E-05,246423,646423,2855.96,660.247,3.69493,360.515,2908.42,650.26,3.65418,349.283,246423,2910.35,645.368,2.17451,342.813,2911.05,644.419,2.22953,341.83
113562.354,82311.99818,195874.4,38.82956256,23.19643613,466.5260438,3.11E+01,0.00E+00,,0.180776,0.0708196,11.1147,48.3085,4.47802,32827,24504.73063,584457.7512,1026.74,13351,982.285,2.9077,3234.01,1657.73,14782.1,40000,195858,0.0149888,10.6508,52349.9,3835,140027,5.79E-06,252619,652619,2767.13,614.277,3.38236,350.392,2824.07,604.138,4.10631,339.158,252619,2826.52,601.093,1.97819,333.697,2832.78,599.551,2.32605,332.324
113562.354,74956.74258,188519.1,11.94824764,26.35681938,648.2686466,9.56E+00,0.00E+00,,0.0545938,0.0657814,0.525227,52.9124,4.35881,33162.8,21271.6593,701613.8578,988.184,16116.3,1090.13,3.01402,487.81,1542.52,13790.2,40000,188504,0.0232957,0.0244998,79037.1,1960.64,86858.6,1.10E-06,245265,645265,2581.84,952.535,3.15254,542.623,2636.39,937.671,4.35399,525.917,245265,2632.69,934.623,1.26502,519.507,2631.26,931.826,2.53093,517.635
113562.354,29437.67836,143000,24.4710263,25.31579978,664.0700446,1.96E+01,0.00E+00,,0.201971,0.110494,0.532756,44.556,3.701,38697.7,33733.37772,793702.1472,749.54,18349.8,1115.01,2.93583,3040.32,1951.35,17287.2,40000,142981,0.0279877,0.0943403,63125.1,3772.6,139845,5.76E-06,199742,599742,4329.15,1146.32,2.54838,628.83,4425.06,1127.45,3.72195,607.868,199742,4417.04,1123.03,0.806657,600.441,4419.76,1119.51,1.93928,597.653
113562.354,74532.46371,188094.8,21.47505214,16.92456259,692.4083171,1.72E+01,0.00E+00,,0.0115846,0.0928711,0.575831,53.7691,4.31744,41787.5,35276.40406,783739.6914,985.936,18017.7,1202.79,3.03226,2115.94,1996.48,17669.3,40000,188075,0.0262477,0.0551868,68176.1,3154.76,120597,1.00E-06,244836,644836,3636.02,1074.02,2.98945,609.55,3719.75,1056.2,4.20959,589.502,244836,3714.09,1053.09,1.03144,583.006,3714.85,1049.91,2.22801,580.596
113562.354,1538.84646,115101.2,38.27414589,29.59584036,523.6345743,3.06E+01,0.00E+00,,0.512885,0.0947333,16.8102,29.279,3.11619,27973,21591.59148,650336.6511,603.308,15108.2,840.704,2.72082,3783.47,1554.28,13891.7,40000,115086,0.0210822,16.5216,56926.5,4236.48,155258,1.81E-05,171847,571847,3713.64,864.28,2.55461,466.187,3785.85,850.719,3.47432,451.427,171847,3782.58,845.694,1.0538,443.896,3789.33,843.287,1.72917,442.007
97694.13603,0,97694.1,32.29888708,30.16892762,479.7250423,2.58E+01,0.00E+00,,0.779939,0.0660634,15.3012,26.4962,3.26178,19623.6,11822.63698,484942.6371,512.077,11301.7,591.069,2.56448,3440.15,1144.85,10326.8,40000,97682.7,0.0144,15.0471,55382,3735.22,145079,3.16E-05,154444,554444,2593.71,590.191,2.74006,321.306,2641.89,581.405,3.35602,311.836,154444,2641.67,577.289,1.4068,305.704,2642.54,575.998,1.7836,304.739
113562.354,90253.09819,203815.5,34.46050518,46.77582578,451.0734268,2.76E+01,0.00E+00,,0.99349,0.0647535,9.71287,49.1844,6.65069,34006.3,22530.0355,691476.8797,1068.37,15869.1,1088.73,3.12341,606.4,1588.3,14185,40000,203800,0.0139956,9.24376,78164.7,3447.82,127481,3.07E-05,260561,660561,2539.85,573.461,3.85363,316.437,2586.19,564.784,3.80878,306.644,260561,2589.11,560.622,2.42164,300.979,2590.14,559.826,2.42684,300.102
113562.354,73223.0236,186785.4,14.72390603,37.40885336,503.1413538,1.18E+01,0.00E+00,,0.474958,0.062602,0.506185,48.2528,4.92183,31412.5,19625.07239,645801.5155,979.099,14875.8,961.884,3.04068,903.34,1480.59,13254.9,40000,186771,0.0165846,0.0496725,73984.8,2793.99,111836,1.26E-05,243532,643532,2458.69,679.167,3.46423,381.011,2507.46,668.777,3.95555,369.346,243532,2504.88,664.737,2.1012,363.182,2504.08,663.383,2.53143,362.103
113562.354,92474.12607,206036.5,14.52326267,20.97791296,557.3964127,1.16E+01,0.00E+00,,0.0186215,0.0638008,0.530862,52.6958,4.55522,33708.5,22340.00337,627296.2702,1080.01,14366.9,1016.96,3.02042,1410.81,1581.47,14126.1,40000,206021,0.0185028,0.031912,67317,2547.68,103570,1.00E-06,262782,662782,2501.89,756.933,3.38168,435.634,2555.41,744.83,4.4367,422.184,262782,2552.97,742.137,1.74003,416.474,2552.03,740.111,2.61273,415.058
113562.354,71437.10001,184999.5,32.21475411,27.09277046,487.7806327,2.58E+01,0.00E+00,,0.22585,0.0768799,7.07188,46.9962,4.28339,33827.3,26026.45101,609863.1959,969.724,13966.5,989.83,2.91398,3314.73,1709.41,15225.4,40000,184982,0.0163549,6.61784,52981.9,3858.45,141999,7.28E-06,241743,641743,3003.81,670.307,3.24555,380.024,3066.11,659.236,4.0122,367.759,241743,3068.14,655.956,1.74761,361.94,3075.2,654.194,2.17855,360.417
113562.354,33900.42785,147462.8,18.39112663,48.27302125,687.9784856,1.47E+01,0.00E+00,,0.79421,0.0953637,0.48891,46.8897,4.69448,37709.6,27931.6434,920933.8637,772.944,21414.7,1170.35,3.09422,366.11,1772.11,15761.8,40000,147445,0.0285742,0.0370507,89749.6,2957.71,115927,1.92E-05,204206,604206,3750.21,1170.68,2.83058,630.895,3823.31,1152.99,3.55967,611.362,204206,3816.49,1145.68,1.29654,601.728,3814.55,1142.97,2.23154,599.733
113562.354,75590.99925,189153.4,30.87623674,39.18685266,451.8764056,2.47E+01,0.00E+00,,0.668171,0.0670713,7.93059,46.8288,5.35343,32226.6,21853.41293,635530.3427,991.508,14610.6,975.193,3.01766,1679.88,1563.84,13974.2,40000,189138,0.0144015,7.48293,68188.5,3586.36,133355,2.13E-05,245899,645899,2626.55,590.202,3.5914,328.433,2677.25,581.036,3.82373,318.113,245899,2680.78,577.049,2.23811,312.339,2682.85,576.06,2.34428,311.344
113562.354,7768.993465,121331.3,32.63995698,15.83700577,513.9077829,2.61E+01,0.00E+00,,0.511773,0.0911112,11.0785,31.3407,3.2592,28334.8,21485.02746,639599.2018,635.968,14847.7,837.878,2.74873,3696.22,1550.37,13858,40000,121316,0.0201501,10.7708,56407.3,4126.16,152774,1.80E-05,178077,578077,3568.38,826.024,2.64253,448.164,3639.1,813.043,3.51001,433.991,178077,3638.1,808.23,1.14076,426.689,3644.45,806.003,1.76154,424.931
113562.354,76415.5637,189977.9,19.43930706,26.82721128,746.16832,1.56E+01,0.00E+00,,0.00011521,0.0913771,0.587307,55.6752,4.4085,42208.9,34812.1599,822688.3591,995.808,18902.9,1272.77,3.05536,1528.28,1983,17555.3,40000,189958,0.0286439,0.0499168,74366.8,2774.37,109595,1.00E-06,246719,646719,3578.47,1171.49,2.98132,665.301,3660.78,1152.35,4.26765,643.618,246719,3654.28,1149.27,0.943426,637.017,3655.08,1145.76,2.26668,634.349
113562.354,10315.41503,123877.8,14.35282258,20.58080607,481.5187635,1.15E+01,0.00E+00,,0.685183,0.0653658,0.396336,31.1132,3.51673,23371.7,14095.55681,578440.3578,649.333,13460.3,725.414,2.72882,2469.86,1251.57,11262.3,40000,123865,0.0172548,0.101232,63658.7,3131.9,127129,2.11E-05,180626,580626,2567.8,706.615,2.88861,387.259,2618.49,696.203,3.53515,375.706,180626,2615.33,691.693,1.49759,368.969,2614.63,690.192,1.98604,367.842
113562.354,32894.48817,146456.8,30.97443271,39.15781844,543.8880901,2.48E+01,0.00E+00,,0.664442,0.0962462,6.32126,40.5731,4.1867,35173.3,28106.89925,741487.902,767.671,17185.9,998.404,2.95754,2536.95,1777.77,15810.2,40000,146439,0.0210711,5.92277,67116.6,4043.86,147843,2.18E-05,203200,603200,3768.38,864.07,2.90439,470.073,3843.02,850.317,3.54448,454.955,203200,3844.41,844.863,1.39739,447.233,3849.85,842.846,1.87039,445.533
113562.354,66170.86619,179733.2,35.10261577,24.76502005,623.1713189,2.81E+01,0.00E+00,,0.0983861,0.111336,3.57058,50.0623,4.11438,45105.5,44451.09067,771050.9349,942.089,17641.9,1267.41,2.9968,3707.37,2247.32,19779.6,40000,179711,0.0239181,3.07577,54302.1,4203.52,151766,3.08E-06,236472,636472,4350.38,980.497,2.90172,553.241,4446.1,963.399,3.99074,534.231,236472,4438.64,960.012,1.08682,527.735,4453.43,956.725,1.95437,524.967
113562.354,22079.89317,135642.2,38.40262777,16.56820488,717.2912949,3.07E+01,0.00E+00,,0.152088,0.152458,2.28456,44.7665,3.63991,48603.2,53024.56862,902254.6669,710.942,20750.9,1376.06,2.99767,4284.32,2460.24,21552.6,40000,135618,0.0327347,1.83092,55244.6,4409.54,165569,5.10E-06,192379,592379,5971.21,1342.16,2.32716,729.736,6096.96,1319.04,3.61202,704.082,192379,6076.65,1314.33,0.621861,696.412,6098.34,1309.39,1.77846,692.14
113562.354,5130.840793,118693.2,19.9317041,48.11996856,602.6540189,1.59E+01,0.00E+00,,1.23115,0.100728,0.467507,34.6779,4.37082,33643.3,24259.00101,858320.9791,622.133,20057.1,992.427,3.02855,753.43,1649.24,14709.2,40000,118677,0.026035,0.128371,88323.7,3532.9,134099,3.66E-05,175438,575438,3962.63,1067.05,2.69294,558.187,4036.46,1051.34,3.24213,541.017,175438,4030.3,1043.47,1.32077,531.279,4029.13,1041.4,1.83909,529.612
