WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,WW Ortho-P,Chemical Dose,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total Air Flow ,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Air Flow at Field Conditions 3rd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL1,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,MLSS Reactor 1,VSS Reactor 1,MLSS Reactor 2,VSS Reactor 2,MLSS Reactor 3,VSS Reactor 3,Total COD in Reactor 1,Total COD in Reactor 2,Total COD in Reactor 3,Soluble BOD in Reactor 1,Soluble BOD in Reactor 2,Soluble BOD in Reactor 3,Total BOD in Reactor 1,Total BOD in Reactor 2,Total BOD in Reactor 3,SRT Total
113562.354,38745.13246,152307.4865,17.07888444,19.0101916,668.550558,1.37E+01,24.70158218,,2.98526,0.388123,0.361326,33.9862,4.95855,36958,50400.4,1.74E+06,797.649,14528.6,18653.8,9383.93,3.07,0.0128727,1260.01,30435.1,40000,152158,0.01,5878.71,56.8486,12867.4,9.08E-05,15511.8,3971.14,15481.2,3941.88,15465.2,3927.1,6436.13,6378.43,6353.45,6.42138,1.33302,0.816735,1098.46,1062.5,1047.26,18.4602
79436.29301,0,79436.29301,25.46418371,15.28798124,567.572391,2.04E+01,36.78191799,,11.695,0.36254,0.101614,6.95274,12.1729,27669.1,39751.56,8.81E+05,415.837,8351.52,9036.68,4207.79,2.91,0.376982,993.789,24396.8,40000,79324.1,0.01,4690.41,140.831,18013.3,0.00105202,14438.4,2047.23,14422.6,2032.59,14413.5,2024.36,3330.29,3298.91,3285.05,6.59324,1.35673,0.76571,488.301,468.438,460.015,25.9134
113562.354,8567.585515,122129.9395,36.26578302,23.45303061,709.6292367,2.90E+01,52.28802067,,2.08264,0.624822,0.184739,13.1729,2.9735,50223.2,64930.4,1.78E+06,639.169,14702.4,19127.1,9791.37,3.24,0.0446539,1623.26,38367.6,40000,121926,0.01,5022.08,127.452,20187.9,8.12E-05,24920.9,4857.2,24882.9,4821.9,24863.7,4804.38,7932.18,7863.56,7834.19,6.95666,1.37224,0.83835,1173.93,1131.56,1113.8,20.948
81590.28137,0,81590.28137,25.04676252,28.77811754,513.1339979,2.00E+01,36.06070391,,13.0629,0.355487,0.0911884,5.90257,13.4802,26674.3,37882.96,8.67E+05,427.15,8350.93,8874.38,4049.03,2.95,0.384495,947.074,23316.8,40000,81482.1,0.01,4483.44,150.775,18842.2,0.00102017,14156.4,1954.23,14141.5,1940.48,14132.9,1932.7,3180.84,3151.16,3138.01,6.393,1.36904,0.775248,465.724,446.943,438.955,25.6033
85080.82581,0,85080.82581,34.04926853,39.9153217,601.9939816,2.72E+01,49.04255731,,16.1299,0.491793,0.0916129,4.68389,16.4905,36222,49166.4,1.15E+06,445.245,11058.8,11652.1,5406.7,3.08,0.0212052,1229.16,29745.2,40000,84934,0.01,4876.97,145.897,19688,0.0011196,19587.2,2716.24,19565.7,2696.39,19554,2685.86,4433.78,4394.19,4376.79,6.37596,1.2456,0.721121,623.705,598.991,588.484,25.1263
113562.354,73394.04938,186956.4034,29.30552872,37.83762673,526.660169,2.34E+01,42.19102357,,9.6987,0.487079,0.324496,28.9444,11.2825,51035,63618.4,1.57E+06,978.988,14101.2,16785.6,7705.06,3.35,0.0233552,1590.46,37665.3,40000,186750,0.01,4325.46,91.4387,16303,0.000416612,19413.8,3201.39,19393.2,3182.24,19382.3,3172.15,5260.67,5222.49,5205.44,5.75306,1.33055,0.797661,834.086,810.126,799.718,16.1971
86631.5424,0,86631.5424,18.84558695,45.36587182,651.2259381,1.51E+01,27.22583145,,18.6092,0.341836,0.194545,16.9344,19.5854,27013.5,39936,1.36E+06,453.57,13058.2,13831.3,6467.15,2.83,0.0104034,998.4,24503,40000,86522,0.01,6580.15,64.2667,14768.7,0.000903045,13647.9,2961.02,13621.5,2936.2,13607.6,2923.51,4788.2,4740.82,4720.13,6.24807,1.17437,0.695842,744.744,715.23,702.698,24.954
82944.99169,0,82944.99169,34.3975906,28.49277565,460.3942344,2.75E+01,49.58346787,,14.2667,0.460086,0.0727602,2.7998,14.5213,32173,42743.6,8.41E+05,434.135,8203.48,8584.5,3831.59,3.15,0.505924,1068.59,26113.1,40000,82814.6,0.01,3549.52,199.229,21883.5,0.00130849,18307.8,1895.52,18293.9,1882.86,18285.9,1875.64,3096.46,3068.87,3056.59,6.19156,1.38967,0.790821,436.265,418.799,411.349,25.4031
113562.354,42277.03466,155839.3887,18.90587681,21.10704926,493.3450552,1.51E+01,27.22583145,,8.56786,0.344837,0.296247,27.117,10.0571,34409.1,46328,1.35E+06,816.218,12252.8,14167.6,6577.6,3.11,0.0167613,1158.2,28148.9,40000,155700,0.01,4862.29,92.5548,15443.9,0.000361727,13757.1,2703.66,13738,2685.58,13727.4,2675.87,4400.35,4363.05,4346.48,5.95352,1.33346,0.786871,740.754,717.307,707.214,18.1803
95293.34199,0,95293.34199,15.58480282,42.26989211,462.4237035,1.25E+01,22.53793994,,24.229,0.255243,0.134048,11.1779,25.0847,22235.6,34199.92,1.13E+06,499.079,12031.2,11086.4,4666.16,2.72,0.00955639,854.998,21169.9,40000,95203.2,0.01,6523.78,87.1681,16492.3,0.00142156,10179.9,1947.82,10163.8,1932.96,10154.8,1924.68,3138.35,3107.74,3093.94,6.19016,1.33262,0.759722,523.944,504.459,496.005,23.8226
108320.3902,0,108320.3902,14.7134356,28.72342686,575.9773483,1.18E+01,21.27581531,,8.45836,0.30018,0.205952,18.3863,9.75924,26150.8,39228.24,1.37E+06,567.287,12505.2,14252.5,6904.61,2.79,0.0116109,980.706,24094.9,40000,108214,0.01,6407.77,73.2602,14839.4,0.000341487,11994.4,3027.25,11968.7,3002.96,11955,2990.35,4878.64,4830.17,4809.11,6.34844,1.2228,0.726724,814.22,783.93,771.109,22.3599
113562.354,24533.87702,138096.231,23.26424658,33.59111278,597.5505824,1.86E+01,33.53645463,,7.2823,0.430453,0.262817,23.0227,8.58754,38857.8,52120.8,1.59E+06,723.11,14073.8,16807.9,8175.53,3.12,0.0183443,1303.02,31392.5,40000,137939,0.01,5385.21,87.4596,16720.5,0.000280724,17178.2,3621.54,17150.6,3595.62,17136.2,3582.37,5892.85,5841.92,5819.74,6.13381,1.23373,0.747159,943.246,911.491,897.976,19.5438
113562.354,23758.40931,137320.7633,27.86341003,18.47146652,645.4531778,2.23E+01,40.20768486,,4.07606,0.501969,0.255271,21.6414,5.33584,43957.5,57789.2,1.66E+06,718.936,14167,17743.6,8864.99,3.18,0.0263256,1444.73,34511.9,40000,137143,0.01,5114.9,104.039,17703.7,0.000154848,20027.4,4074.91,19996.4,4045.9,19980.4,4031.22,6641.62,6584.67,6560.02,6.34748,1.27166,0.777,1039.02,1003.67,988.713,19.606
113562.354,42898.72782,156461.0818,11.17076953,15.78982391,570.1776549,8.94E+00,16.11913465,,5.78848,0.280654,0.365234,35.2189,8.17517,29078.5,41523.2,1.51E+06,819.591,13257,15995,7722.51,2.93,0.00803187,1038.08,25415,40000,156343,0.01,6074.26,44.6306,10663.8,0.000184416,11223.8,3071.79,11200.5,3049.39,11187.8,3037.67,4963.2,4917.67,4897.71,6.08817,1.30205,0.780902,891.69,863.095,850.868,18.1677
113562.354,38874.66103,152437.015,17.12139538,36.61593501,537.8371307,1.37E+01,24.70158218,,10.7668,0.342253,0.31272,28.9827,12.4473,33838.4,46306.4,1.54E+06,798.394,14155.6,16141.3,7526.96,3.06,0.0130303,1157.66,28136.7,40000,152300,0.01,5635.88,63.9684,14146.8,0.000403482,13665.4,3029.86,13642.5,3008.2,13630.3,2996.91,4918.72,4875.88,4856.95,5.92434,1.26575,0.757134,842.059,815.18,803.615,18.4368
113562.354,12258.78562,125821.1396,28.58430024,38.57479657,652.9553181,2.29E+01,41.28950597,,8.66121,0.519009,0.215494,17.3179,9.68551,43352.6,57336.8,1.80E+06,658.665,15715.6,19100.9,9307.28,3.16,0.0232127,1433.42,34264.9,40000,125645,0.01,5529.02,93.5185,18424.4,0.000330233,20710.4,4284.18,20676.2,4252.16,20658.8,4236.21,6975.11,6914.4,6888.06,6.14172,1.16733,0.720443,1073.63,1036.07,1020.13,20.6091
113562.354,53965.57439,167527.9284,24.40213293,23.73333797,479.7354098,1.95E+01,35.15918631,,8.08582,0.417086,0.292831,26.1582,9.52781,41137.1,52536.4,1.36E+06,877.35,12274.7,14436.1,6693.41,3.28,0.0229004,1313.41,31622.8,40000,167361,0.01,4273.35,105.889,16734.5,0.000358836,16627.6,2878.86,16608.7,2861.25,16598.6,2851.82,4720.71,4684.32,4668.15,5.78493,1.34655,0.800812,746.697,723.826,713.959,17.377
113562.354,44754.47645,158316.8305,36.45936289,40.94562202,569.1889743,2.92E+01,52.6486277,,11.8992,0.582277,0.239539,19.1644,12.9958,54353.5,67957.6,1.69E+06,828.782,15422.1,17753.1,8298.62,3.34,0.0309953,1698.94,39977.6,40000,158096,0.01,4501.33,113.734,18856.5,0.000538957,23202.9,3729.22,23177,3705.52,23163.7,3693.35,6128.65,6082.96,6062.73,5.88291,1.24336,0.751989,914.643,886.2,873.943,17.9949
113562.354,79020.51501,192582.869,32.95641368,31.36730173,710.0822722,2.64E+01,47.60012916,,1.67809,0.591262,0.371006,33.4915,3.58484,60340,74529.87,1.86E+06,1008.29,14896.3,20304.9,10319.9,3.71,0,1700,43841.1,43841.1,192338,0.01,4437.58,84.4732,15358.7,5.14E-05,23582.6,4488.56,23552.7,4460.48,23537.2,4446.23,7352.52,7296.36,7271.9,6.61829,1.50161,0.929475,1192.61,1157.6,1142.68,15.8949
88461.26732,0,88461.26732,14.75428568,22.15044884,505.4383498,1.18E+01,21.27581531,,12.9188,0.240728,0.15393,13.4922,13.9499,20623.3,31995.8,9.38E+05,463.298,9090.27,9561.65,4360.18,2.7,0.0158476,799.895,19873.3,40000,88377.7,0.01,5744.44,94.7511,15120.7,0.000786407,9602.62,1900.29,9586.87,1885.75,9577.68,1877.58,3062.58,3031.32,3017.5,6.41138,1.35226,0.766302,504.879,484.982,476.505,24.6913
83468.56282,0,83468.56282,30.12383341,23.80188533,733.0639087,2.41E+01,43.45314821,,3.88816,0.483926,0.146993,10.8316,4.61558,35124.4,48437.6,1.24E+06,436.817,10610.9,13146.1,6621.15,3.03,0.302552,1210.94,29336.7,40000,83326.2,0.01,5045.56,119.735,17586,0.000212775,19295.9,3465.16,19267.2,3438.44,19252.2,3424.8,5649.98,5597.17,5574.54,6.7691,1.27477,0.758185,796.288,763.574,749.936,25.3679
113562.354,20588.8699,134151.2239,20.01101001,29.75597496,539.9572592,1.60E+01,28.84856313,,8.30249,0.366505,0.243673,21.4962,9.51975,33542.8,46315.6,1.42E+06,702.542,12818.5,14814,7075.93,3.03,0.0183174,1157.89,28141.9,40000,134015,0.01,5344.54,99.6047,16688.4,0.000344412,14625.4,3068.91,14602,3046.92,14589.4,3035.41,4983.18,4938.93,4919.54,6.14264,1.26599,0.752673,815.438,787.736,775.92,19.8714
113562.354,47685.68259,161248.0366,21.12492941,47.85039049,572.5910059,1.69E+01,30.4712948,,16.0806,0.414642,0.326473,29.8961,17.7076,40402.3,53542.8,1.86E+06,844.444,17311.9,19341.8,8876.98,3.16,0.0157315,1338.57,32179.9,40000,161084,0.01,5684.78,64.2198,14639.8,0.000570105,16552.4,3497.52,16525.8,3472.34,16512,3459.63,5688.04,5641.15,5620.35,5.75233,1.21649,0.741331,955.457,926.161,913.476,17.8125
98439.62071,0,98439.62071,24.86336702,23.72611584,677.6563947,1.99E+01,35.88040039,,4.65857,0.442136,0.181956,14.6637,5.56783,34306.6,47785.2,1.43E+06,515.316,12341.5,15106.8,7568.72,3,0.0267403,1194.63,28970.3,40000,98300.5,0.01,5578.04,105.862,17479.5,0.000207013,17644.5,3697.26,17613.6,3668.3,17597.6,3653.65,6005.5,5948.86,5924.54,6.54815,1.23292,0.744447,904.103,869.006,854.295,23.4604
113562.354,47063.04162,160625.3956,15.33432412,34.9596029,514.0048715,1.23E+01,22.1773329,,9.97805,0.312763,0.333252,31.345,11.882,32454.3,44564.8,1.46E+06,841.349,13430.7,15338.2,7083.63,3.05,0.0110816,1114.12,27150.3,40000,160494,0.01,5494.2,58.6646,13212.2,0.00037391,12488.6,2788.35,12468.2,2769.02,12457.1,2758.77,4524.46,4485.37,4468.02,5.89671,1.30629,0.775957,790.717,766.1,755.475,17.857
113562.354,43244.03144,156806.3854,31.13571137,27.28377218,517.0845563,2.49E+01,44.89557636,,7.8385,0.49286,0.244382,20.327,8.99406,46767,59650.8,1.38E+06,821.025,12456.2,14613.2,6872.65,3.28,0.153353,1491.27,35524.9,40000,156617,0.01,4176.06,140.388,18698.1,0.00038659,19637.4,3128.59,19616.7,3109.57,19605.5,3099.43,5138.97,5099.94,5082.67,6.00531,1.32407,0.784511,777.276,752.838,742.338,18.0976
113562.354,4102.485105,117664.8391,18.99555035,30.69334678,681.8554628,1.52E+01,27.40613497,,2.82935,0.41039,0.253774,22.6144,4.16306,34149.9,48003.6,1.73E+06,616.103,14574.4,18492.2,9384.77,2.98,0.0149824,1200.09,29092.8,40000,117526,0.01,6324.42,71.4893,15414.5,9.29E-05,16402.3,4287.42,16366.4,4253.36,16348,4236.41,6937.11,6871.09,6842.78,6.67991,1.29401,0.794773,1121.83,1080.92,1063.73,21.4047
113562.354,58331.20319,171893.5572,25.49811578,21.07729815,589.0183976,2.04E+01,36.78191799,,5.01357,0.45841,0.333232,30.1801,6.6835,45763.4,58800.8,1.57E+06,900.137,13498.7,16897.5,8221.02,3.26,0.0208322,1470.02,35063,40000,171708,0.01,4617.9,90.3549,15627.2,0.000189047,18285,3507.76,18260.8,3485.07,18247.9,3473.29,5733.46,5687.73,5667.65,6.04866,1.32617,0.800776,935.597,907.004,894.755,17.1049
113562.354,34161.00235,147723.3564,21.69419778,22.92122302,711.1014093,1.74E+01,31.3728124,,1.87751,0.458386,0.342614,31.5341,3.68707,41813.5,55721.2,1.82E+06,773.515,14873.4,19697.7,10055.6,3.14,0.0171052,1393.03,33380,40000,147554,0.01,5678.72,66.7776,14457.5,5.78E-05,18311.2,4433.84,18277,4401.28,18259.3,4385.01,7201.34,7137.41,7109.89,6.82313,1.42415,0.873531,1190.35,1150.61,1133.85,18.7972
113562.354,94250.75809,207813.1121,20.78391028,49.39831295,744.4245035,1.66E+01,29.93038424,,8.88079,0.475687,0.457974,43.5545,11.2292,51652.6,65873.2,2.31E+06,1088.31,19436,25094,12178.8,3.28,0.0146309,1646.83,38870.4,40000,207604,0.01,5601.18,36.5694,11303.2,0.000230303,19005.8,4489.55,18973.3,4458.36,18956.8,4442.92,7292.67,7234.99,7209.52,5.75859,1.22163,0.76951,1308.02,1272.02,1256.42,15.1248
76743.74582,0,76743.74582,12.56278504,24.2852425,751.1713636,1.01E+01,18.21065547,,4.00323,0.260737,0.281378,26.7574,5.89416,21489.4,34201.2,1.12E+06,401.853,9729.59,11851.1,5947.49,2.63,0.00718153,855.03,21170.6,40000,76656.6,0.01,6752.25,45.3006,10836.2,0.000189584,10425.9,2770.08,10400.3,2745.78,10386.5,2733.19,4458.7,4409.84,4388.9,6.86501,1.29151,0.757467,720.237,689.678,676.951,26.3807
113562.354,65351.56856,178913.9226,34.44679964,27.27825013,510.5819633,2.76E+01,49.76377139,,6.75086,0.542899,0.278179,23.5953,8.0735,53992,66292.4,1.43E+06,936.765,12551.6,15282.2,7182.66,3.41,0.072692,1657.31,39093.8,40000,178695,0.01,3793.11,125.617,17998.3,0.000321287,21627.3,3269.9,21607.2,3251.47,21596.6,3241.66,5398.37,5360.41,5343.55,5.82417,1.35707,0.811134,800.56,776.783,766.524,16.6594
113562.354,21145.77793,134708.1319,28.0568128,29.9180695,549.5316105,2.24E+01,40.38798838,,7.84105,0.465599,0.205906,16.5592,8.81462,40988.7,54208,1.43E+06,705.303,12899.2,15050,7226.96,3.16,0.0902879,1355.2,32547.1,40000,134542,0.01,4733.4,135.775,19195.9,0.000359257,18562,3313.36,18537.7,3290.79,18524.9,3279,5409.48,5364.16,5344.3,6.15553,1.26399,0.753748,833.527,805.288,793.251,19.8128
113562.354,12694.9999,126257.3539,37.83581997,42.58352327,549.3977782,3.03E+01,54.63196642,,16.986,0.588186,0.127238,7.09654,17.4676,48815.9,62830.8,1.63E+06,660.836,15619.4,16717.1,7712.42,3.25,0.0336788,1570.77,37242.4,40000,126059,0.01,4814.96,150.811,21715.4,0.00086512,23434.3,3649.99,23407.1,3625.11,23393,3612.39,5981.73,5934.34,5913.44,6.01935,1.19857,0.720086,862.764,833.341,820.706,20.5481
76653.86142,0,76653.86142,33.45294231,21.453568,706.7754347,2.68E+01,48.32134324,,5.92265,0.491929,0.105009,6.40249,6.40925,34947.7,47940.4,1.05E+06,401.096,9233.58,11070.7,5479.99,3.05,0.387716,1198.51,29057.4,40000,76512.2,0.01,4606.79,136.313,18054.2,0.000415084,19597.9,2935.29,19574.5,2913.54,19561.9,2902.12,4796.65,4752.69,4733.72,6.70058,1.27394,0.742064,653.581,626.233,614.797,26.3344
113562.354,67567.1253,181129.4793,11.79886256,28.63805,506.2976233,9.44E+00,17.02065224,,6.4706,0.28009,0.391529,37.9015,8.93359,30877.7,42033.2,1.42E+06,948.87,12523.4,15190.8,7097.18,3.07,0.00865544,1050.83,25707.1,40000,181004,0.01,5270.35,48.8881,10724.5,0.000214157,11192.6,2714.02,11173.8,2695.94,11163.3,2686.25,4403.73,4366.03,4349.29,5.81003,1.36456,0.813671,798.656,774.857,764.571,16.5625
102369.6916,0,102369.6916,13.13390331,48.16499144,707.0482838,1.05E+01,18.93186955,,16.4638,0.339097,0.277926,25.9531,18.2723,27636.2,41318.4,1.87E+06,536.061,17101.8,19404.1,9323.59,2.8,0.00774483,1032.96,25297.6,40000,102258,0.01,7759.81,27.423,11761.8,0.000529043,13574.5,4077.05,13537.1,4041.29,13518.1,4023.8,6570.35,6504.78,6476.42,6.07496,1.09308,0.681028,1073.28,1032.72,1015.52,23.0511
97797.27374,0,97797.27374,30.56526935,24.54691192,549.3583936,2.45E+01,44.17436229,,10.6312,0.457084,0.0998131,5.5989,11.0469,35438.5,48536,1.14E+06,511.925,10636.1,11732.7,5553.46,3.06,0.469215,1213.4,29391.8,40000,97653.6,0.01,4542.43,168.23,20748.7,0.00067441,18208,2713.43,18187.1,2694.19,18175.6,2683.86,4422.79,4383.4,4366.11,6.42209,1.27624,0.739018,647.192,622.534,612.073,23.5071
95656.38363,0,95656.38363,12.72834901,32.12439747,721.3929186,1.02E+01,18.39095899,,2.87736,0.307167,0.282846,26.7018,4.77701,25309.4,38585.48,1.46E+06,500.917,12404.5,15486.5,7863.86,2.75,0.0078792,964.637,23723.6,40000,95553.8,0.01,7035.23,44.8373,11610.8,0.000103435,12291.9,3628.28,12259.4,3597.31,12242.5,3581.73,5847.56,5786.78,5760.84,6.84912,1.29997,0.783695,952.438,914.668,898.916,23.8376
113562.354,53929.68241,167492.0364,33.96963618,19.09014934,719.7142327,2.72E+01,49.04255731,,1.16728,0.616768,0.326361,28.6246,2.86417,58022.9,72665.65,1.93E+06,876.803,15302.8,21148.9,10874.4,3.57,0,1700,42744.5,42744.5,167257,0.01,4689.68,93.9271,16514.5,3.61E-05,24606.1,4845.35,24570.7,4812.02,24552.7,4795.47,7906,7840.38,7812.11,6.82527,1.55378,0.964622,1282.91,1242.18,1224.96,17.3921
113562.354,28941.08703,142503.441,22.94761667,33.11074294,457.1731436,1.84E+01,33.17584759,,12.0389,0.381597,0.22127,18.9155,13.1054,35544.7,47218.8,1.30E+06,746.284,12379.6,13491.8,6093.43,3.15,0.0183263,1180.47,28651.4,40000,142359,0.01,4746.81,111.932,18145.1,0.00059077,15211.4,2642.44,15193.1,2625.29,15182.8,2616.03,4317.31,4282.13,4266.44,5.91095,1.32268,0.776384,680.147,657.998,648.441,19.1713
113562.354,79925.16412,193487.5181,30.26587303,37.90803814,735.2316445,2.42E+01,43.63345173,,3.38168,0.572303,0.39278,35.8858,5.37991,58688.5,72993.58,2.03E+06,1013.06,16316.8,22276.2,11146.8,3.61,0,1700,42937.4,42937.4,193250,0.01,4814.03,67.1315,14499.6,9.78E-05,22836.8,4632.52,22804.8,4602.28,22788.4,4587.12,7569.09,7510.42,7484.79,6.27111,1.34802,0.834985,1257.89,1221.36,1205.71,15.8507
113562.354,91305.52866,204867.8827,33.83960148,15.38911744,661.3192006,2.71E+01,48.86225379,,2.55049,0.584909,0.37052,33.3958,4.41755,62152,75979.97,1.76E+06,1072.65,14362.1,19267.2,9621.68,3.82,0,1700,44694.1,44694.1,204616,0.01,4138.92,90.1868,15335.4,8.23E-05,23320.6,4128.47,23294.3,4103.98,23280.6,4091.39,6779.54,6730.14,6708.46,6.24718,1.43924,0.88363,1092.42,1061.57,1048.32,15.2491
113562.354,60590.56831,174152.9223,12.44053496,21.47319172,733.2560289,9.95E+00,17.94020019,,1.21462,0.362469,0.449108,43.8072,4.03998,36971.4,50601.6,1.88E+06,912.168,15185.3,20504.9,10510.2,3.06,0.00832276,1265.04,30547.2,40000,174003,0.01,6293.35,32.4972,9343.11,3.01E-05,14505.1,4265.31,14473.2,4234.28,14456.5,4218.67,6899.47,6837.61,6810.86,6.89453,1.55015,0.960445,1242.64,1203.99,1187.59,17.0033
113562.354,69893.35613,183455.7101,38.40631396,32.42063879,557.2369129,3.07E+01,55.3531805,,6.09873,0.596477,0.283019,23.7062,7.4356,60084.6,73352.96,1.53E+06,960.445,13232.8,16383,7817.98,3.69,0,1700,43148.8,43148.8,183212,0.01,3828.52,128.432,18006.9,0.000266092,23760.4,3572,23738.3,3551.84,23726.6,3541.23,5896.75,5855.77,5837.62,5.91995,1.3451,0.80807,874.162,848.548,837.51,16.3923
113175.1915,0,113175.1915,11.55424111,18.60306862,574.3455756,9.24E+00,16.66004521,,8.06774,0.269455,0.22758,21.0916,9.71913,24333.8,37508.32,1.45E+06,592.776,13159,15035.3,7303.24,2.72,0.00861971,937.708,23099.5,40000,113077,0.01,6969.85,55.656,13002.3,0.000290529,10778.7,3123.55,10751.9,3098.09,10737.6,3084.91,5021.9,4971.18,4949.15,6.32787,1.21571,0.726896,864.028,832.33,818.903,21.8658
109095.3726,0,109095.3726,15.51214938,38.96050894,517.5320281,1.24E+01,22.35763642,,17.7078,0.293734,0.172577,14.8958,18.7729,25900.8,38852.16,1.40E+06,571.355,13785.7,14050.9,6407.09,2.79,0.0108058,971.304,23877.7,40000,108990,0.01,6635.49,75.534,15948.6,0.000780655,11729.5,2701.94,11706.7,2680.46,11694.3,2669.17,4353.85,4311.59,4292.92,6.17824,1.22696,0.719961,731.178,704.655,693.279,22.2665
113562.354,15090.53676,128652.8908,15.70326551,36.87188962,722.1605078,1.26E+01,22.71824346,,3.46274,0.394857,0.328446,30.6922,5.37749,34247.7,48164.8,1.92E+06,673.703,15857.6,20711.7,10421.3,2.98,0.0108724,1204.12,29183.5,40000,128514,0.01,6814.95,41.4595,12698.9,9.92E-05,15796.6,4554.47,15758.5,4517.89,15739,4499.85,7362.87,7293.05,7263.05,6.57922,1.26435,0.780861,1226.51,1183.24,1165,20.3881
86699.26726,0,86699.26726,33.83921669,40.58578723,673.979932,2.71E+01,48.86225379,,12.8897,0.522646,0.110063,6.48602,13.3584,38144.6,51388,1.32E+06,453.689,12173.9,13685.1,6576.23,3.11,0.0213769,1284.7,30985.1,40000,86544.6,0.01,5144.47,119.671,18929.7,0.00074842,20829.9,3378.06,20802.3,3352.52,20788,3339.48,5517.04,5467.74,5446.34,6.32678,1.17908,0.702121,766.847,736.302,723.407,24.9204
113562.354,53142.19084,166704.5448,18.8145545,44.88061738,709.3002395,1.51E+01,27.22583145,,9.28844,0.432996,0.396449,37.2978,11.3162,42260.5,56106.4,2.10E+06,873.009,18084.1,22423.4,10903.6,3.15,0.0132883,1402.66,33591.3,40000,166533,0.01,6049.23,41.5727,12425.8,0.000262894,17305.2,4314.35,17271.7,4282.18,17254.5,4266.25,6992.99,6933,6906.74,5.9172,1.18447,0.740598,1212.39,1175.06,1159.05,17.4627
113562.354,31659.2132,145221.5672,17.84677148,34.07001022,744.9999711,1.43E+01,25.78340329,,1.92194,0.428187,0.370291,34.8271,3.93886,38875.1,52868,1.93E+06,760.462,15751.7,20948.7,10730,3.08,0.0128359,1321.7,31806.5,40000,145064,0.01,6258.68,49.0616,12736.6,5.36E-05,17121.1,4656.76,17084,4621.22,17065,4603.62,7543.43,7474.48,7444.87,6.8434,1.40544,0.865613,1271.12,1228.31,1210.26,19.0018
113562.354,91254.64966,204817.0037,34.48511781,19.47870658,604.5370882,2.76E+01,49.76377139,,3.92127,0.571459,0.3517,31.3657,5.65969,61104.7,74701.23,1.64E+06,1072.41,13656.4,17797.1,8682.73,3.75,0,1700,43941.9,43941.9,204570,0.01,3882.94,102.463,15880.6,0.000147233,22775.7,3755.91,22752.6,3734.52,22740.3,3723.35,6182.98,6139.41,6120.15,5.99584,1.39641,0.847632,973.769,946.507,934.755,15.2471
102240.2599,0,102240.2599,24.3217404,38.81185612,556.3477032,1.95E+01,35.15918631,,16.1823,0.402943,0.131752,9.58925,16.7877,32519.6,45610.4,1.36E+06,535.278,13128.1,13854.8,6429.24,2.98,0.0172804,1140.26,27743,40000,102108,0.01,5673.52,111.339,18794.9,0.00082962,16068.4,2968.57,16044.3,2946.07,16031.4,2934.34,4820.36,4776.35,4757.01,6.22248,1.21356,0.71487,737.235,709.767,698.048,23.0047
113562.354,8642.796286,122205.1503,34.83513018,46.32760098,543.5191438,2.79E+01,50.30468195,,20.8854,0.554463,0.124077,7.129,21.3627,45483.7,59478,1.69E+06,639.664,16562.6,17164.9,7805.16,3.2,0.030319,1486.95,35431,40000,122021,0.01,5162.2,142.156,21434.8,0.00102927,22096.6,3603.13,22068.8,3577.54,22054.4,3564.54,5889.89,5841.98,5820.8,5.98096,1.18387,0.712414,865.811,836.058,823.252,20.9267
113562.354,92910.21621,206472.5702,26.13725018,34.71971894,519.5942918,2.09E+01,37.68343558,,7.30549,0.465183,0.369831,34.0544,9.15247,50688.7,62128.8,1.57E+06,1081.3,13621.4,16959,7899.92,3.41,0.0204768,1553.22,36864.7,40000,206267,0.01,4129.97,72.1148,14653.7,0.000282245,18548.4,3196.15,18528.5,3177.55,18517.9,3167.74,5254.66,5217.08,5200.26,5.60594,1.36265,0.824291,855.643,832.004,821.725,15.1682
97306.64729,0,97306.64729,28.29119713,23.40952534,478.9134752,2.26E+01,40.74859541,,13.3949,0.408787,0.0891967,4.87605,13.7578,31797.6,43898,1.02E+06,509.43,9874.56,10364.3,4705.65,3.03,0.482574,1097.45,26771.3,40000,97177.7,0.01,4341.11,183.135,21297.6,0.000945061,16278.4,2226.15,16261.8,2210.85,16252.3,2202.33,3625.03,3592.65,3578.27,6.32627,1.33858,0.764116,540.075,519.645,510.915,23.5584
92967.02556,0,92967.02556,14.1551526,24.42244537,681.2493472,1.13E+01,20.37429771,,4.99983,0.300531,0.251037,23.2309,6.60588,24895.1,37923.4,1.33E+06,486.828,11590.2,13970.1,6968.24,2.75,0.00930122,948.085,23340.2,40000,92866.1,0.01,6645.35,58.5677,12841.2,0.000205072,12015.5,3196.61,11987.1,3169.67,11972.1,3155.9,5153.31,5100.03,5077.14,6.5815,1.23831,0.740222,835.821,802.632,788.728,24.1548
